,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,36660500.0,870750.0,,,
June 2009,36660500.0,870750.0,,,
September 2009,36660500.0,870750.0,,,
December 2009,36660500.0,870750.0,,,
March 2010,36665000.0,2371000.0,,,
June 2010,41803000.0,7689000.0,,,
September 2010,41991000.0,9656000.0,,,
December 2010,38974000.0,2244000.0,492801000.0,384706000.0,86749000.0
March 2011,40640000.0,6707000.0,,,
June 2011,40016000.0,13338000.0,545007000.0,426459000.0,
September 2011,41680000.0,13045000.0,523743000.0,408899000.0,
December 2011,41509000.0,29311000.0,550722000.0,400987000.0,132798000.0
March 2012,44776000.0,5194000.0,579865000.0,432130000.0,
June 2012,46609000.0,13404000.0,636110000.0,472029000.0,
September 2012,50937000.0,16840000.0,618660000.0,457371000.0,
December 2012,45173000.0,5915000.0,576594000.0,418553000.0,146956000.0
March 2013,49610000.0,9174000.0,641599000.0,474858000.0,
June 2013,50588000.0,16043000.0,673293000.0,505491000.0,
September 2013,50615000.0,17297000.0,635891000.0,467762000.0,
December 2013,50443000.0,8936000.0,615523000.0,446077000.0,159167000.0
March 2014,47594000.0,11725000.0,640921000.0,460061000.0,
June 2014,48847000.0,10640000.0,702321000.0,496343000.0,
September 2014,48811000.0,9566000.0,691806000.0,483317000.0,
December 2014,48273000.0,11098000.0,673551000.0,466033000.0,192578000.0
March 2015,49198000.0,8948000.0,694695000.0,488175000.0,
June 2015,51736000.0,13378000.0,709259000.0,499936000.0,
September 2015,51907000.0,18466000.0,685547000.0,479276000.0,
December 2015,53446000.0,5226000.0,681064000.0,479740000.0,190586000.0
March 2016,52998000.0,12204000.0,705338000.0,506350000.0,
June 2016,54758000.0,19244000.0,803410000.0,547865000.0,
September 2016,61277000.0,20630000.0,798176000.0,542757000.0,
December 2016,52625000.0,8352000.0,768697000.0,514848000.0,243349000.0
March 2017,57360000.0,15734000.0,829385000.0,534456000.0,
June 2017,60076000.0,17764000.0,850433000.0,554470000.0,
September 2017,54800000.0,13125000.0,831685000.0,533877000.0,
December 2017,51348000.0,-8647000.0,787567000.0,496091000.0,
March 2018,57717000.0,7989000.0,846200000.0,547929000.0,
June 2018,57750000.0,15945000.0,851945000.0,558591000.0,
September 2018,60137000.0,15749000.0,836387000.0,542026000.0,
December 2018,55732000.0,3320000.0,843132000.0,546224000.0,
March 2019,60000000.0,12216000.0,912734000.0,580357000.0,
June 2019,60536000.0,19432000.0,969527000.0,605712000.0,
September 2019,59947000.0,14751000.0,920683000.0,557056000.0,
December 2019,54232000.0,11518000.0,912730000.0,549433000.0,
March 2020,55873000.0,8627000.0,940711000.0,584689000.0,
June 2020,48328000.0,10967000.0,944765000.0,589898000.0,
September 2020,59497000.0,28625000.0,950997000.0,596274000.0,
December 2020,60972000.0,9174000.0,956540000.0,598536000.0,
March 2021,54460000.0,21000000.0,976482000.0,617036000.0,
June 2021,62347000.0,27142000.0,1155275000.0,680669000.0,
September 2021,66509000.0,24050000.0,1195733000.0,710857000.0,
December 2021,64231000.0,18694000.0,1197961000.0,711205000.0,
March 2022,62884000.0,19446000.0,1310409000.0,819415000.0,
June 2022,68468000.0,19126000.0,1326552000.0,842861000.0,
