,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2003,718.4230769230769,-525.0,,,
December 2003,718.4230769230769,-525.0,,,
March 2004,718.4230769230769,-312.5,,,
June 2004,718.4230769230769,-312.5,,,
September 2004,718.4230769230769,-312.5,,,
December 2004,718.4230769230769,-312.5,,,
March 2005,718.4230769230769,-412.5,,,
June 2005,718.4230769230769,-412.5,,,
September 2005,718.4230769230769,-412.5,,,
December 2005,718.4230769230769,-412.5,,,
March 2006,718.4230769230769,-450.0,,,
June 2006,718.4230769230769,-450.0,,,
September 2006,718.4230769230769,-450.0,,,
December 2006,718.4230769230769,-450.0,,,
March 2007,718.4230769230769,-562.5,,,
June 2007,718.4230769230769,-562.5,,,
September 2007,718.4230769230769,-562.5,,,
December 2007,718.4230769230769,-562.5,,,
March 2008,718.4230769230769,-812.5,,,
June 2008,718.4230769230769,-812.5,,,
September 2008,718.4230769230769,-812.5,,,
December 2008,718.4230769230769,-812.5,,,
March 2009,718.4230769230769,-812.5,,,
June 2009,718.4230769230769,-812.5,,,
September 2009,718.4230769230769,-812.5,,,
December 2009,718.4230769230769,-812.5,,,
March 2010,177864.0,-362586.5,,,
June 2010,1255371.0,-362586.5,,,
September 2010,17988.0,-362586.5,,,
December 2010,7123.0,-362586.5,26179.0,26179.0,
March 2011,2571.0,-38876.75,,,
June 2011,2571.0,-38876.75,24358.0,24358.0,
September 2011,4201.0,-38876.75,19157.0,19157.0,
December 2011,160414.0,-38876.75,19465.0,19465.0,
March 2012,8571.0,-8571.0,11169.0,11169.0,
June 2012,11338.0,-3338.0,7481.0,7481.0,
September 2012,8855.0,-855.0,6626.0,6626.0,
December 2012,13465.0,535.0,7161.0,7161.0,
March 2013,4512.0,10488.0,17824.0,17824.0,
June 2013,18245.0,-7245.0,10129.0,10129.0,
September 2013,5400.0,-5400.0,4729.0,4729.0,
December 2013,5790.0,210.0,4939.0,4939.0,
March 2014,3261.0,1739.0,7303.0,7303.0,
June 2014,17429.0,-3429.0,6976.0,6976.0,
September 2014,21587.0,-21587.0,2770.0,2770.0,
December 2014,6207.0,-7029.0,2447.0,2447.0,
March 2015,11222.0,-11222.0,4270.0,4270.0,
June 2015,9157.0,-9157.0,5342.0,5342.0,
September 2015,8390.0,-8390.0,623.0,623.0,
December 2015,4390.0,-5212.0,10217.0,10217.0,
March 2016,9581.0,-9581.0,2483.0,2483.0,
June 2016,9140.0,-9962.0,8776.0,8776.0,
September 2016,4883.0,-4883.0,818.0,818.0,
December 2016,6900.0,-6900.0,3264.0,3264.0,
March 2017,11633.0,-11633.0,4568.0,,
June 2017,485000.0,-485000.0,1458.0,,
September 2017,628000.0,-628000.0,6849.0,6849.0,
December 2017,-1080675.0,1079803.0,1320000.0,877000.0,443000.0
March 2018,1225000.0,-1225000.0,1069000.0,379000.0,690000.0
June 2018,578000.0,-578000.0,1115000.0,426000.0,689000.0
September 2018,921000.0,-921000.0,467000.0,229000.0,238000.0
