,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2016,4904250.0,3616000.0,-4884750.0,,
June 2016,4904250.0,3616000.0,-4884750.0,,
September 2016,4904250.0,3616000.0,-4884750.0,,
December 2016,4904250.0,3616000.0,-4884750.0,,
March 2017,10942000.0,9181000.0,-10908000.0,,
June 2017,10886000.0,9189000.0,-10827000.0,,
September 2017,10893000.0,8842000.0,-10833000.0,,
December 2017,12583000.0,9962000.0,-12330000.0,95465000.0,92561000.0
March 2018,14996000.0,11153000.0,-14775000.0,,
June 2018,16958000.0,13596000.0,-16722000.0,68095000.0,61604000.0
September 2018,22367000.0,17984000.0,-21659000.0,163292000.0,160640000.0
December 2018,17784000.0,13940000.0,-17214000.0,149437000.0,145858000.0
March 2019,23710000.0,19126000.0,-23016000.0,130311000.0,124864000.0
June 2019,23886000.0,18829000.0,-23206000.0,115802000.0,110868000.0
September 2019,32051000.0,27074000.0,-15163000.0,183583000.0,177325000.0
December 2019,24563000.0,18763000.0,-26236000.0,343593000.0,337524000.0
