,NetIncomeLoss,Assets
March 2014,1074000.0,
June 2014,990000.0,
September 2014,849000.0,
December 2014,983000.0,449731000.0
March 2015,612000.0,305183000.0
June 2015,1602000.0,798930000.0
September 2015,1833000.0,852689000.0
December 2015,1528000.0,876404000.0
March 2016,2237000.0,868545000.0
June 2016,2360000.0,883204000.0
September 2016,2368000.0,920020000.0
December 2016,1971000.0,911984000.0
March 2017,2058000.0,962465000.0
June 2017,2187000.0,1003950000.0
September 2017,1846000.0,1041180000.0
December 2017,1155000.0,1125034000.0
March 2018,3741000.0,1611625000.0
June 2018,2139000.0,1659658000.0
September 2018,4082000.0,1684201000.0
December 2018,4123000.0,1724338000.0
March 2019,3824000.0,1761926000.0
June 2019,4239000.0,1794248000.0
September 2019,4000000.0,1852487000.0
December 2019,4133000.0,1898467000.0
March 2020,-215000.0,2177788000.0
June 2020,7868000.0,2991612000.0
September 2020,11531000.0,3044512000.0
December 2020,12228000.0,3026535000.0
March 2021,12149000.0,3057066000.0
June 2021,13045000.0,3098464000.0
September 2021,13289000.0,3013559000.0
