,OperatingExpenses,NetIncomeLoss,Assets
March 2008,,44431250.0,
June 2008,,44431250.0,
September 2008,,44431250.0,
December 2008,,44431250.0,
March 2009,,28367000.0,
June 2009,,53881000.0,
September 2009,,55201000.0,
December 2009,,84577000.0,4647414000.0
March 2010,,38112000.0,
June 2010,,40381000.0,4737482000.0
September 2010,,51052000.0,4771439000.0
December 2010,,102053000.0,4875056000.0
March 2011,,47693000.0,4905179000.0
June 2011,,55096000.0,4926607000.0
September 2011,,43705000.0,4988809000.0
December 2011,,140602000.0,4998878000.0
March 2012,,55645000.0,5033328000.0
June 2012,,58453000.0,4995759000.0
September 2012,,60106000.0,4972666000.0
December 2012,,101266000.0,4876578000.0
March 2013,,112850000.0,5218746000.0
June 2013,,50451000.0,5112045000.0
September 2013,,63357000.0,4963832000.0
December 2013,,70864000.0,5150891000.0
March 2014,,46731000.0,5405504000.0
June 2014,,49942000.0,5397694000.0
September 2014,,34778000.0,5325997000.0
December 2014,,65114000.0,5169160000.0
March 2015,34377000.0,37814000.0,5114080000.0
June 2015,34377000.0,33158000.0,5001491000.0
September 2015,34377000.0,10276000.0,4963004000.0
December 2015,34377000.0,34948000.0,4906021000.0
March 2016,35346000.0,19317000.0,4894499000.0
June 2016,32456000.0,43081000.0,4976837000.0
September 2016,34060000.0,33834000.0,5015775000.0
December 2016,37370000.0,54848000.0,5065181000.0
March 2017,34482000.0,41455000.0,4872641000.0
June 2017,34972000.0,19518000.0,4861716000.0
September 2017,32606000.0,28949000.0,4925154000.0
December 2017,37942000.0,17342000.0,4929197000.0
March 2018,32467000.0,11856000.0,4678924000.0
June 2018,33958000.0,28423000.0,4583464000.0
September 2018,35213000.0,31228000.0,4653442000.0
December 2018,32417000.0,-24450000.0,4600726000.0
March 2019,33290000.0,31650000.0,4717108000.0
June 2019,34661000.0,11536000.0,4786118000.0
September 2019,32778000.0,17193000.0,4824359000.0
December 2019,37449000.0,-59375000.0,4805599000.0
March 2020,34773000.0,-21954000.0,4730850000.0
June 2020,33349000.0,-18099000.0,4783555000.0
September 2020,,-149979000.0,4692497000.0
December 2020,,14305000.0,4654803000.0
March 2021,,7735000.0,4674538000.0
June 2021,,92050000.0,6358187000.0
September 2021,,12200000.0,6327268000.0
December 2021,,32139000.0,6191477000.0
March 2022,,-3560000.0,6058598000.0
June 2022,,-1659000.0,5891190000.0
