,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,33200000.0,19634000.0,,313222000.0,268731000.0
June 2011,33521000.0,16826000.0,,301239000.0,265570000.0
September 2011,32124000.0,17230000.0,,289736000.0,257961000.0
December 2011,28158000.0,15173000.0,,267224000.0,240031000.0
March 2012,25643000.0,13181000.0,,253666000.0,227095000.0
June 2012,22772000.0,15101000.0,,254233000.0,245942000.0
September 2012,17420000.0,12160000.0,,245008000.0,241137000.0
December 2012,20532000.0,12629000.0,,258137000.0,254380000.0
March 2013,19409000.0,14005000.0,,248268000.0,245138000.0
June 2013,19260000.0,15211000.0,,262302000.0,242797000.0
September 2013,19464000.0,14934000.0,,264564000.0,245557000.0
December 2013,22380000.0,15017000.0,,265459000.0,244405000.0
March 2014,23989000.0,17491000.0,,446463000.0,421004000.0
June 2014,20824000.0,16284000.0,,448846000.0,424074000.0
September 2014,18233000.0,10958000.0,,451392000.0,426984000.0
December 2014,44869000.0,27521000.0,,1388933000.0,274036000.0
March 2015,39671000.0,32112000.0,8194750.0,1620442000.0,519531000.0
June 2015,43081000.0,31801000.0,8194750.0,1639283000.0,555479000.0
September 2015,75188000.0,46141000.0,8194750.0,2554413000.0,655423000.0
December 2015,60615000.0,50255000.0,8194750.0,2476210000.0,606674000.0
March 2016,78026000.0,63175000.0,-4061000.0,2473661000.0,622233000.0
June 2016,66486000.0,51924000.0,-4061000.0,2480810000.0,665556000.0
September 2016,74332000.0,57216000.0,16196000.0,2527653000.0,736781000.0
December 2016,101764000.0,-2847000.0,-10557000.0,2478426000.0,718558000.0
March 2017,146913000.0,70424000.0,-36560000.0,2421910000.0,688871000.0
June 2017,95003000.0,58900000.0,-14066000.0,2318654000.0,537290000.0
September 2017,28236000.0,31307000.0,-152061000.0,1976766000.0,539835000.0
December 2017,70663000.0,17520000.0,3460000.0,1853236000.0,481868000.0
March 2018,104239000.0,73431000.0,-54242000.0,1834950000.0,518445000.0
June 2018,27591000.0,15898000.0,-20081000.0,1827418000.0,574824000.0
September 2018,95084000.0,72451000.0,30839000.0,1215816000.0,553760000.0
December 2018,78241000.0,66030000.0,-22277000.0,1175459000.0,525170000.0
March 2019,175024000.0,74682000.0,-122084000.0,1072851000.0,420075000.0
June 2019,169662000.0,77324000.0,-121169000.0,1024200000.0,393955000.0
September 2019,81050000.0,65720000.0,-23940000.0,966608000.0,340839000.0
December 2019,240329000.0,68874000.0,-199928000.0,791227000.0,316567000.0
