,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,69029000.0,9557250.0,,,
June 2008,69029000.0,9557250.0,,,
September 2008,69029000.0,9557250.0,,,
December 2008,69029000.0,9557250.0,,,
March 2009,81328000.0,3962000.0,,,
June 2009,70348000.0,1439000.0,481704000.0,385891000.0,
September 2009,86257000.0,26182000.0,516068000.0,419391000.0,
December 2009,86919000.0,15202000.0,545588000.0,448000000.0,
March 2010,94047000.0,7170000.0,549251000.0,447232000.0,
June 2010,93034000.0,3502000.0,570099000.0,467550000.0,
September 2010,110683000.0,34857000.0,642863000.0,536345000.0,
December 2010,120388000.0,22948000.0,675378000.0,555850000.0,
March 2011,123909000.0,12139000.0,691710000.0,558104000.0,
June 2011,123421000.0,6241000.0,766189000.0,621327000.0,
September 2011,150136000.0,45987000.0,900138000.0,672004000.0,
December 2011,152603000.0,32552000.0,919210000.0,689663000.0,
March 2012,150801000.0,14661000.0,920237000.0,694102000.0,
June 2012,157747000.0,6668000.0,1004689000.0,777295000.0,
September 2012,189411000.0,57317000.0,1078639000.0,842302000.0,
December 2012,172643000.0,50132000.0,1157083000.0,903598000.0,
March 2013,203059000.0,7814000.0,1140488000.0,887441000.0,
June 2013,187321000.0,17566000.0,1275388000.0,1011955000.0,
September 2013,229306000.0,72784000.0,1396990000.0,1122915000.0,
December 2013,251886000.0,64166000.0,1577741000.0,1128811000.0,
March 2014,273834000.0,13538000.0,1599016000.0,1125157000.0,
June 2014,265258000.0,17690000.0,1863945000.0,1368319000.0,
September 2014,319194000.0,89105000.0,1978110000.0,1463903000.0,
December 2014,299965000.0,87709000.0,2095083000.0,1549399000.0,
March 2015,349997000.0,11728000.0,2548054000.0,1434479000.0,
June 2015,347152000.0,14766000.0,2762258000.0,1557936000.0,
September 2015,415763000.0,100477000.0,3035502000.0,1773111000.0,
December 2015,384088000.0,105602000.0,2865970000.0,1498763000.0,
March 2016,445753000.0,19180000.0,3218124000.0,1768783000.0,
June 2016,458269000.0,6344000.0,3426924000.0,1849185000.0,
September 2016,499314000.0,128225000.0,3685337000.0,2026561000.0,
December 2016,419804000.0,103230000.0,3644331000.0,1965153000.0,
March 2017,500400000.0,-2272000.0,3577160000.0,1906028000.0,
June 2017,503031000.0,-12308000.0,3894244000.0,2166470000.0,
September 2017,501548000.0,54242000.0,4130365000.0,2456842000.0,
December 2017,594543000.0,-87922000.0,4006367000.0,2337679000.0,
March 2018,514634000.0,-30244000.0,4264319000.0,2592005000.0,1672314000.0
June 2018,552619000.0,-95544000.0,4241152000.0,2561515000.0,1679637000.0
September 2018,527640000.0,75266000.0,4227169000.0,2587030000.0,1640139000.0
December 2018,587446000.0,4218000.0,4245022000.0,2593628000.0,1651394000.0
March 2019,509528000.0,22477000.0,4436072000.0,2206708000.0,
June 2019,565803000.0,-17349000.0,4679908000.0,2444447000.0,
September 2019,550978000.0,102315000.0,4633765000.0,2459089000.0,
December 2019,607454000.0,-15304000.0,4843531000.0,2702209000.0,
March 2020,552701000.0,-589681000.0,4837575000.0,2868007000.0,
June 2020,479906000.0,-182895000.0,5003341000.0,3089009000.0,
September 2020,553549000.0,38946000.0,4863551000.0,2973341000.0,
December 2020,585778000.0,184454000.0,5030628000.0,3222975000.0,
March 2021,514638000.0,77752000.0,4914296000.0,3157718000.0,
June 2021,545003000.0,59207000.0,4871509000.0,3143185000.0,
September 2021,599384000.0,113444000.0,4822301000.0,3127944000.0,
December 2021,675666000.0,109657000.0,4991396000.0,3336299000.0,
March 2022,,,4452832000.0,2832825000.0,
June 2022,595714000.0,7682000.0,4605800000.0,3000087000.0,
