,NetIncomeLoss,Assets
September 2006,-4070.0,
December 2006,-4070.0,
March 2007,99312.25,
June 2007,99312.25,
September 2007,99312.25,
December 2007,99312.25,
March 2008,-96768.25,
June 2008,-96768.25,
September 2008,-96768.25,
December 2008,-96768.25,
March 2009,-11420.5,
June 2009,-11420.5,
September 2009,-11420.5,
December 2009,-11420.5,
March 2010,-19616.0,
June 2010,-28719.0,30159.0
September 2010,-11215.0,26986.0
December 2010,131873.0,19911.0
March 2011,-34559.0,5830.0
June 2011,9203.0,20877.0
September 2011,25335.0,9435.0
December 2011,-81722.0,4458.0
March 2012,-16499.0,6722.0
June 2012,18245.0,3519.0
September 2012,10002.0,14860.0
