,OperatingExpenses,NetIncomeLoss,Assets
March 2018,3000.0,-201000.0,4210000.0
June 2018,6000.0,-387000.0,3823000.0
September 2018,4000.0,-166000.0,3656000.0
December 2018,5000.0,-99000.0,3557000.0
March 2019,4000.0,246000.0,3804000.0
June 2019,5000.0,-147000.0,3656000.0
September 2019,6000.0,415000.0,5803000.0
December 2019,9000.0,570000.0,7696000.0
March 2020,12000.0,-3064000.0,7195000.0
June 2020,10000.0,838000.0,8849000.0
September 2020,16000.0,425000.0,14834000.0
December 2020,21000.0,3312000.0,22256000.0
March 2021,41000.0,1978000.0,41902000.0
June 2021,52000.0,-4405000.0,37494000.0
September 2021,46000.0,-3427000.0,34524000.0
December 2021,46000.0,-116000.0,36803000.0
March 2022,56000.0,-89000.0,54414000.0
June 2022,62000.0,-3991000.0,44821000.0
