,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2014,,,,-24442.0,,
December 2014,,,,-28896.0,212377.0,28290.0
March 2015,20000.0,425000.0,30172750.0,-177064.0,351272417.0,1253271.0
June 2015,20000.0,425000.0,30172750.0,10422.0,351490504.0,1439368.0
September 2015,90000.0,425000.0,30172750.0,-93945.0,351268841.0,1167264.0
December 2015,-20000.0,425000.0,30172750.0,-111340.0,351111906.0,956638.0
March 2016,30000.0,575000.0,31028000.0,-58912.0,351050279.0,779289.0
June 2016,30000.0,575000.0,33528000.0,-13459000.0,351128187.0,524835.0
September 2016,30000.0,575000.0,30829000.0,52574.0,351168059.0,357808.0
December 2016,30000.0,575000.0,35052000.0,-14684000.0,969486000.0,196071000.0
March 2017,30000.0,575000.0,35581000.0,-386551.0,201425692.0,320448.0
June 2017,30000.0,575000.0,34998000.0,-19512000.0,201423548.0,422934.0
September 2017,,575000.0,102048000.0,-110440000.0,1778237000.0,330284000.0
December 2017,,575000.0,48328000.0,-58652000.0,1714838000.0,347711000.0
March 2018,,500000.0,45595000.0,-23994000.0,1665935000.0,319150000.0
June 2018,,500000.0,46723000.0,-25182000.0,1728901000.0,388327000.0
September 2018,,500000.0,44897000.0,-28940000.0,1662346000.0,346688000.0
December 2018,,500000.0,47420000.0,-84401000.0,1639782000.0,355901000.0
March 2019,,425000.0,49677000.0,-32172000.0,1702889000.0,332975000.0
June 2019,,425000.0,51564000.0,-41571000.0,1679250000.0,330818000.0
September 2019,,425000.0,48347000.0,-131289000.0,1541507000.0,315396000.0
December 2019,,425000.0,49678000.0,-304084000.0,1258324000.0,318925000.0
March 2020,,275000.0,50374000.0,-12670000.0,1328063000.0,413823000.0
June 2020,,275000.0,47014000.0,-48691000.0,1268543000.0,363229000.0
September 2020,,275000.0,42837000.0,-28318000.0,1170425000.0,309730000.0
December 2020,,275000.0,45879000.0,-88851000.0,1157779000.0,323293000.0
March 2021,,325000.0,41885000.0,-39200000.0,1104722000.0,288791000.0
June 2021,,325000.0,36390000.0,-19367000.0,1090655000.0,291457000.0
September 2021,,325000.0,43244000.0,-13214000.0,1180948000.0,401592000.0
December 2021,,325000.0,48262000.0,-70609000.0,1037023000.0,279891000.0
March 2022,,,43040000.0,-56956000.0,1071403000.0,322543000.0
June 2022,,,50195000.0,-79199000.0,967570000.0,239252000.0
