,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2011,59680.0,-304651.0,,
December 2011,28662.0,-192272.0,,
March 2012,80778.0,-754223.0,,
June 2012,218337.0,-725891.0,433687.0,430504.0
September 2012,113648.0,-552107.0,583318.0,580285.0
December 2012,212640.0,-1000936.0,481853.0,478970.0
March 2013,150586.0,-818747.0,709141.0,706408.0
June 2013,403505.0,-2868970.0,954969.0,817723.0
September 2013,317438.0,-2104271.0,1648930.0,1154399.0
December 2013,253608.0,-1671947.0,1517407.0,1165686.0
March 2014,266249.0,-1159387.0,1141104.0,895859.0
June 2014,69760.0,-1204357.0,547381.0,466704.0
September 2014,73228.0,-773560.0,873759.0,802996.0
December 2014,70272.0,-856512.0,536924.0,474760.0
