,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,9770219.0,6877125.0,-7513021.0,,
June 2020,15642618.0,6283343.0,-16115334.0,,
September 2020,7232969.0,6517464.0,2952004.0,,
December 2020,7525037.0,6687250.0,-2265843.0,102629531.0,47038394.0
March 2021,10728571.0,8035991.0,-6986572.0,123451700.0,58617746.0
June 2021,10160451.0,8299682.0,-7011975.0,112675143.0,41963365.0
September 2021,9245849.0,8106187.0,-6243231.0,164163603.0,44754314.0
December 2021,10145378.0,9213920.0,-13448697.0,166970311.0,41639922.0
March 2022,10248838.0,9277969.0,-14566782.0,160727422.0,38750540.0
June 2022,10058841.0,8625439.0,-6183076.0,168822696.0,46387754.0
