,NetIncomeLoss,Assets
March 2009,-1457000.0,
June 2009,-11367000.0,
September 2009,-11367000.0,
December 2009,-11367000.0,
March 2010,-1997000.0,
June 2010,-574000.0,
September 2010,-143000.0,
December 2010,-3648000.0,531728000.0
March 2011,-1102000.0,
June 2011,-2282000.0,506224000.0
September 2011,-1686000.0,502529000.0
December 2011,-1617000.0,462990000.0
March 2012,-2840000.0,452952000.0
June 2012,-2531000.0,432895000.0
September 2012,-2069000.0,419364000.0
December 2012,-5140000.0,413272000.0
