,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2015,11831500.0,6315500.0,-2488750.0,,
June 2015,11831500.0,6315500.0,-2488750.0,,
September 2015,11831500.0,6315500.0,-2488750.0,,
December 2015,11831500.0,6315500.0,-2488750.0,,
March 2016,11985000.0,8650500.0,-337500.0,,
June 2016,11985000.0,8650500.0,-337500.0,,
September 2016,12556000.0,9321000.0,88000.0,,
December 2016,12498000.0,9931000.0,142000.0,65709000.0,49014000.0
March 2017,14268000.0,10407000.0,-2025000.0,,
June 2017,14607000.0,10537000.0,-1332000.0,,
September 2017,16011000.0,11512000.0,-1005000.0,65206000.0,47186000.0
December 2017,17087000.0,12307000.0,-1055000.0,110366000.0,95506000.0
March 2018,17858000.0,12574000.0,-1368000.0,107416000.0,93080000.0
June 2018,18710000.0,12772000.0,-833000.0,111861000.0,96852000.0
September 2018,21269000.0,15701000.0,-2065000.0,115600000.0,100548000.0
December 2018,21057000.0,14976000.0,-5506000.0,114423000.0,100833000.0
March 2019,22211000.0,16070000.0,-13067000.0,112558000.0,91541000.0
June 2019,22588000.0,15004000.0,-17881000.0,99551000.0,79481000.0
