,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,17156000.0,3556250.0,,,,
June 2009,17156000.0,3556250.0,,,,
September 2009,17156000.0,3556250.0,,,,
December 2009,17156000.0,3556250.0,,,,
March 2010,16582000.0,4086000.0,,,,
June 2010,17950000.0,4096000.0,,,,
September 2010,18181000.0,4432000.0,,,,
December 2010,18931000.0,4398000.0,,67440000.0,46886000.0,20554000.0
March 2011,18949000.0,4772000.0,-412250.0,,,
June 2011,18008000.0,4797000.0,-412250.0,65799000.0,46523000.0,19276000.0
September 2011,19929000.0,4642000.0,-412250.0,70926000.0,52401000.0,18525000.0
December 2011,20844000.0,4671000.0,-412250.0,77328000.0,60156000.0,17172000.0
March 2012,21773000.0,5290000.0,-3600000.0,94994000.0,51351000.0,43643000.0
June 2012,23264000.0,6294000.0,-1563000.0,93419000.0,49827000.0,43592000.0
September 2012,25110000.0,6224000.0,1272000.0,99320000.0,55678000.0,43642000.0
December 2012,24673000.0,6651000.0,1908000.0,100574000.0,61278000.0,39296000.0
March 2013,23963000.0,7544000.0,-6533000.0,94753000.0,53046000.0,41707000.0
June 2013,24143000.0,7123000.0,-6640000.0,93584000.0,47801000.0,45783000.0
September 2013,23519000.0,6771000.0,-4968000.0,91565000.0,45988000.0,45577000.0
December 2013,22686000.0,6306000.0,-3359000.0,89231000.0,45022000.0,44209000.0
March 2014,22773000.0,6472000.0,-6144000.0,84623000.0,42169000.0,42454000.0
June 2014,21711000.0,6154000.0,-2935000.0,82372000.0,41243000.0,41129000.0
September 2014,21132000.0,5289000.0,-2586000.0,86926000.0,47377000.0,39549000.0
December 2014,22169000.0,5083000.0,-3064000.0,85827000.0,46501000.0,39326000.0
March 2015,20305000.0,5165000.0,-3813000.0,87509000.0,48888000.0,38621000.0
June 2015,21726000.0,5244000.0,-3531000.0,84930000.0,45943000.0,38987000.0
September 2015,21089000.0,5281000.0,-3471000.0,82517000.0,45191000.0,37326000.0
December 2015,22304000.0,5490000.0,-3580000.0,82290000.0,46279000.0,36011000.0
March 2016,24348000.0,6242000.0,-6792000.0,79058000.0,42522000.0,36536000.0
June 2016,28553000.0,6500000.0,-9730000.0,71765000.0,35940000.0,35825000.0
September 2016,21984000.0,6069000.0,-2608000.0,74847000.0,40451000.0,34396000.0
December 2016,22993000.0,5723000.0,-1619000.0,74416000.0,41911000.0,32505000.0
March 2017,21121000.0,5481000.0,-1731000.0,71861000.0,41552000.0,30309000.0
June 2017,18999000.0,4707000.0,-1166000.0,67199000.0,37213000.0,29986000.0
