,OperatingExpenses,NetIncomeLoss,Assets
March 2010,687846.0,26578.0,
June 2010,698315.0,-33357.0,
September 2010,841319.0,-75097.0,
December 2010,979410.0,96156.0,4773316.0
March 2011,861329.0,-238602.0,
June 2011,886714.0,-147267.0,8215262.0
September 2011,851924.0,-336487.0,8972440.0
December 2011,688760.0,-359112.0,9213316.0
March 2012,893961.0,-287910.0,9481074.0
June 2012,940348.0,1045969.0,
September 2012,973071.0,-302168.0,9237712.0
December 2012,884190.0,,11752751.0
March 2013,861269.0,-192350.0,9885912.0
June 2013,864476.0,-362820.0,8086747.0
September 2013,697923.0,-354687.0,4904452.0
