,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,2889317.0,611392.0,6049.0,,,
June 2010,3927420.0,843312.0,-58533.0,,,
September 2010,4641637.0,1055785.0,85213.0,,,
December 2010,5412535.0,1307022.0,116180.0,6939509.0,2816708.0,4038974.0
March 2011,5109132.0,1416252.0,-29891.0,,,
June 2011,4585068.0,1512808.0,-666212.0,11590666.0,7421411.0,4081685.0
September 2011,4843598.0,1476243.0,-473119.0,11648189.0,7610184.0,3956612.0
December 2011,4728292.0,1439521.0,1350147.0,10443681.0,6843225.0,3520688.0
March 2012,5594611.0,1846370.0,-2093553.0,20529008.0,6225757.0,13769169.0
June 2012,6245433.0,2072737.0,1012468.0,18602358.0,5178991.0,12918868.0
September 2012,5351273.0,1762622.0,-489813.0,18406105.0,4898014.0,13019872.0
December 2012,5911655.0,2504782.0,-7930883.0,23995337.0,7696459.0,15758308.0
March 2013,6243034.0,2088682.0,444023.0,29623385.0,13589579.0,15477968.0
June 2013,6045371.0,2126949.0,117989.0,28005770.0,12760750.0,14702927.0
September 2013,11123571.0,2426668.0,-1580021.0,29353677.0,13626274.0,14670165.0
December 2013,7028901.0,2572111.0,-5108445.0,24568909.0,11007113.0,12109610.0
March 2014,6406913.0,2556238.0,-1737032.0,21195974.0,7688676.0,12046221.0
June 2014,6248273.0,2688191.0,-2593024.0,20363832.0,6921300.0,11945915.0
September 2014,8534982.0,2999119.0,-12511625.0,12347693.0,5467911.0,5080120.0
December 2014,6526108.0,2941361.0,-7594885.0,11864640.0,4998498.0,5117511.0
March 2015,12269028.0,4016535.0,720182.0,,,
June 2015,11025136.0,4554313.0,-1142335.0,39227251.0,13950029.0,22481636.0
September 2015,10187655.0,4537800.0,-4025862.0,33088183.0,7361693.0,21921508.0
December 2015,-10900703.0,-767297.0,-3890011.0,30588804.0,22740807.0,4856175.0
March 2016,5924880.0,3321729.0,-3230222.0,35631305.0,10146502.0,21447102.0
June 2016,14056785.0,4808190.0,-4840481.0,34750495.0,9583169.0,20912497.0
September 2016,12284068.0,4661496.0,-5094001.0,31052231.0,8202051.0,18523230.0
December 2016,-4561974.0,4388674.0,-17321624.0,19739456.0,14734374.0,2587626.0
March 2017,6730626.0,4168750.0,-4542803.0,16841212.0,12000617.0,2580338.0
