,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,66419.0,61819.0,-105021.0,,,
December 2010,139820.0,135219.0,-162590.0,,,
March 2011,242912.0,238311.0,-278609.0,,,
June 2011,,,,1956225.0,1614845.0,
September 2011,818063.0,813463.0,-790825.0,,,
December 2011,1802841.0,1798240.0,-1802862.0,1034958.0,676268.0,
March 2012,639563.0,634962.0,-625418.0,1265104.0,911505.0,
June 2012,894239.0,570655.0,-1102302.0,353974.0,344723.0,
September 2012,621117.0,621117.0,-628318.0,336317.0,327556.0,
December 2012,493309.0,493309.0,-542210.0,477413.0,469142.0,
March 2013,327870.0,327870.0,-392295.0,476499.0,468717.0,
June 2013,342194.0,342194.0,-701947.0,388946.0,380942.0,
September 2013,503762.0,503762.0,-468884.0,110785.0,97249.0,
December 2013,25684.0,25684.0,15254.0,95853.0,84146.0,
March 2014,82187.0,82187.0,-196393.0,96818.0,85601.0,
June 2014,95212.0,95212.0,-105587.0,91306.0,80806.0,
September 2014,2283512.0,2283512.0,-5860324.0,250364.0,239864.0,
December 2014,1044870.0,1044870.0,-919264.0,1007718.0,830021.0,
March 2015,888838.0,888838.0,-919264.0,936514.0,758816.0,
June 2015,974983.0,974983.0,-2531672.0,1113402.0,958657.0,
September 2015,701909.0,701909.0,-750225.0,1012914.0,853993.0,
December 2015,503440.0,503440.0,185792.0,1098381.0,939460.0,
March 2016,426834.0,426834.0,-31828.0,1326845.0,1167924.0,
June 2016,1819679.0,1819679.0,-1861909.0,793277.0,691543.0,
September 2016,489495.0,489495.0,141197.0,636263.0,545477.0,
December 2016,1112340.0,1112340.0,-1645906.0,846939.0,766316.0,
March 2017,693623.0,693623.0,-1645906.0,,,
June 2017,,1690856.0,-1563082.0,1145663.0,983665.0,
September 2017,1018988.0,1018988.0,-1089334.0,1260307.0,972499.0,
December 2017,1033316.0,1033316.0,-5975315.0,1278273.0,1037973.0,
March 2018,2849789.0,2849789.0,2788872.0,1627269.0,1398677.0,
June 2018,,-2356187.0,-2020649.0,2187963.0,1941432.0,
September 2018,913872.0,913873.0,-2607053.0,2490340.0,2255964.0,
December 2018,,3823085.0,-6033380.0,3544462.0,3238056.0,
March 2019,,634705.0,-1410156.0,3859818.0,3328665.0,
June 2019,,812399.0,-2178562.0,21925965.0,3414209.0,
September 2019,3409055.25,1203629.0,-2027551.0,22108962.0,3176469.0,
December 2019,3409055.25,7215933.0,-7754524.0,4141568.0,3225281.0,
March 2020,3409055.25,870621.0,-2131112.0,4724003.0,2072534.0,
June 2020,3409055.25,4346038.0,-9425968.0,3507062.0,1912659.0,1594403.0
September 2020,1987663.0,1987763.0,1278812.0,4243737.0,2724653.0,1519084.0
December 2020,634704.0,271549.0,-1656397.0,3995463.0,2200173.0,1795290.0
March 2021,776276.0,300188.0,-5537403.0,4265316.0,2550469.0,1714847.0
June 2021,2368692.0,-734743.0,-11146.0,19432951.0,4151909.0,15281042.0
September 2021,2034443.0,613139.0,-1595367.0,18741650.0,2783452.0,15958198.0
December 2021,1958871.0,683745.0,-2856834.0,18191627.0,2185432.0,16006195.0
March 2022,2171840.0,602717.0,-4928917.0,17402271.0,2027161.0,15375110.0
