,NetIncomeLoss,Assets
March 2016,119000.0,
June 2016,104000.0,
September 2016,166000.0,
December 2016,138000.0,161411000.0
March 2017,164000.0,
June 2017,93000.0,172410000.0
September 2017,206000.0,178348000.0
December 2017,61000.0,176174000.0
March 2018,167000.0,182389000.0
June 2018,193000.0,185246000.0
September 2018,213000.0,192729000.0
December 2018,277000.0,195307000.0
March 2019,230000.0,202207000.0
June 2019,315000.0,206338000.0
September 2019,335000.0,210462000.0
December 2019,237000.0,210238000.0
March 2020,177000.0,211801000.0
June 2020,115000.0,237821000.0
