,OperatingExpenses,NetIncomeLoss,Assets
December 2012,,193.0,
March 2013,0.0,123.0,
June 2013,0.0,125.0,
September 2013,0.0,102.0,
December 2013,0.0,101.0,200644.0
March 2014,0.0,99.0,200743.0
June 2014,1329461.0,-1232995.0,12937536.0
September 2014,923349.0,-632930.0,24257467.0
December 2014,2355034.0,-1901066.0,81220087.0
March 2015,3895000.0,-2420000.0,155515849.0
June 2015,6498000.0,-3950000.0,259499604.0
September 2015,9647000.0,-6831000.0,382442982.0
December 2015,14406000.0,-8971000.0,588957000.0
March 2016,19499000.0,-11311000.0,634913000.0
June 2016,22417000.0,-12415000.0,816716000.0
September 2016,21227000.0,-9399000.0,849313000.0
December 2016,23390000.0,-11036000.0,871310000.0
March 2017,22434000.0,-8907000.0,893652000.0
June 2017,25178000.0,-10969000.0,916054000.0
September 2017,23273000.0,-8518000.0,901881000.0
December 2017,24550000.0,-9297000.0,916470000.0
March 2018,24513000.0,-8844000.0,899250000.0
June 2018,24852000.0,-9315000.0,894911000.0
September 2018,24716000.0,-8874000.0,878434000.0
December 2018,24124000.0,-8408000.0,860728000.0
March 2019,,11697000.0,831200000.0
June 2019,,-8109000.0,813213000.0
September 2019,,-8688000.0,799359000.0
December 2019,,-6844000.0,784262000.0
March 2020,,-7926000.0,771665000.0
June 2020,,-6863000.0,760338000.0
September 2020,,-9369000.0,751831000.0
December 2020,,-9066000.0,776435000.0
March 2021,,,2522863000.0
June 2021,,,2495580000.0
September 2021,,,2410937000.0
December 2021,,,2317276000.0
March 2022,,,2200052000.0
