,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets
March 2010,104000.0,-9088000.0,
June 2010,104000.0,145000.0,
September 2010,,,
December 2010,,,249801000.0
March 2011,112000.0,-349000.0,
June 2011,107000.0,-563000.0,242268000.0
