,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2007,345100000.0,38450000.0,,
June 2007,345100000.0,38450000.0,,
September 2007,345100000.0,38450000.0,,
December 2007,345100000.0,38450000.0,,
March 2008,367200000.0,37700000.0,,
June 2008,381600000.0,55400000.0,,
September 2008,380500000.0,51600000.0,,
December 2008,332600000.0,39200000.0,5439200000.0,685600000.0
March 2009,298400000.0,-2700000.0,,
June 2009,297900000.0,6800000.0,5366500000.0,532800000.0
September 2009,301700000.0,28200000.0,5406300000.0,542100000.0
December 2009,314000000.0,35700000.0,5479100000.0,613800000.0
March 2010,328100000.0,35300000.0,5549100000.0,661800000.0
June 2010,334400000.0,37400000.0,5546000000.0,620800000.0
September 2010,322300000.0,52900000.0,5629100000.0,665900000.0
December 2010,343500000.0,54600000.0,5640900000.0,598200000.0
March 2011,360800000.0,64000000.0,5700300000.0,604700000.0
June 2011,383300000.0,70800000.0,5825700000.0,661500000.0
September 2011,362700000.0,99800000.0,6066000000.0,723700000.0
December 2011,379900000.0,95700000.0,6173000000.0,642500000.0
March 2012,389700000.0,75000000.0,6254000000.0,683900000.0
June 2012,341500000.0,120400000.0,6290800000.0,627400000.0
September 2012,396700000.0,90100000.0,6424200000.0,682400000.0
December 2012,394800000.0,91800000.0,6395900000.0,522300000.0
March 2013,389900000.0,103800000.0,6473500000.0,543000000.0
June 2013,400000000.0,15400000.0,6729900000.0,543700000.0
September 2013,421300000.0,118400000.0,6881000000.0,617700000.0
December 2013,419500000.0,113800000.0,7435400000.0,942400000.0
March 2014,447400000.0,93700000.0,7361000000.0,691700000.0
June 2014,443900000.0,129800000.0,7650700000.0,708200000.0
September 2014,448100000.0,138100000.0,7817000000.0,780300000.0
December 2014,428600000.0,141000000.0,8091000000.0,818300000.0
March 2015,424900000.0,100800000.0,7940600000.0,515400000.0
June 2015,399000000.0,111800000.0,8052300000.0,523500000.0
September 2015,412000000.0,131600000.0,8322500000.0,581500000.0
December 2015,379100000.0,139300000.0,8341000000.0,537000000.0
March 2016,374800000.0,107800000.0,8316000000.0,451500000.0
June 2016,348600000.0,120100000.0,8677400000.0,723800000.0
September 2016,404700000.0,120600000.0,8829500000.0,769000000.0
December 2016,387600000.0,129600000.0,8817500000.0,648000000.0
March 2017,398800000.0,146600000.0,8878200000.0,633000000.0
June 2017,417100000.0,134400000.0,9067600000.0,711400000.0
September 2017,422800000.0,129300000.0,9100300000.0,640500000.0
December 2017,422600000.0,551700000.0,9198700000.0,680100000.0
March 2018,419900000.0,144500000.0,9128100000.0,565900000.0
June 2018,436600000.0,148200000.0,9263100000.0,527800000.0
September 2018,433600000.0,173600000.0,9409100000.0,615900000.0
December 2018,437600000.0,161100000.0,9469800000.0,635400000.0
March 2019,514500000.0,102800000.0,9637700000.0,654400000.0
June 2019,506000000.0,128700000.0,9638100000.0,609700000.0
September 2019,465700000.0,180200000.0,9698400000.0,613900000.0
December 2019,493500000.0,127200000.0,9786800000.0,728600000.0
March 2020,442900000.0,151800000.0,9765700000.0,621900000.0
June 2020,367500000.0,109700000.0,10288100000.0,1116200000.0
September 2020,388100000.0,189800000.0,10365600000.0,1093800000.0
December 2020,431100000.0,165700000.0,9964000000.0,625800000.0
March 2021,453000000.0,153000000.0,10207000000.0,723300000.0
June 2021,1181200000.0,-378500000.0,10393700000.0,812000000.0
September 2021,492100000.0,156200000.0,10542800000.0,921900000.0
December 2021,-62800000.0,594500000.0,10428100000.0,883400000.0
March 2022,487100000.0,187400000.0,10409200000.0,776100000.0
June 2022,532700000.0,194100000.0,10750400000.0,1214700000.0
