,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,,,,-3276403.0,,,
June 2010,,,,-3276403.0,,,
September 2010,,,,-20082994.0,,,
December 2010,,,,-33690619.0,37121524.0,31835822.0,
March 2011,,,,-2380662.0,,,
June 2011,,,,-4748426.0,,,
September 2011,,,,-1974414.0,26570360.0,16514184.0,
December 2011,,,,-2502729.0,26974152.0,11008776.0,
March 2012,,,,-7332598.0,40975169.0,17886427.0,
June 2012,,,,-8980346.0,35400408.0,6339225.0,
September 2012,,,,-8994179.0,42152709.0,8053851.0,
December 2012,,,,-5455150.0,47864545.0,14359938.0,
March 2013,,,,-5763032.0,47764788.0,17836754.0,
June 2013,,,,-5524324.0,38459460.0,8447543.0,
September 2013,,,,-4518260.0,46495407.0,11175798.0,
December 2013,,,,-5541404.0,43999996.0,5960263.0,
March 2014,,,,-3824979.0,45590372.0,7492927.0,
June 2014,,,,-3388586.0,52713293.0,15482668.0,
September 2014,,,,-1048758.0,49553447.0,11947101.0,
December 2014,,,,-1376450.0,46455872.0,8635858.0,
March 2015,,,,1289114.0,48243458.0,8225425.0,
June 2015,,,,-1509446.0,48862100.0,10824181.0,
September 2015,,,,-4307358.0,45073094.0,5101853.0,
December 2015,,,,-5926737.0,43212891.0,5649027.0,
March 2016,,,,-4051395.0,42635249.0,7523372.0,
June 2016,,,,-2854784.0,37834668.0,10263447.0,
September 2016,,,,-2193201.0,36241637.0,9999971.0,
December 2016,,,,-3865324.0,33843031.0,7964371.0,
March 2017,,,,-2774180.0,32949233.0,6556744.0,
June 2017,,,,-2932722.0,32692501.0,7283440.0,
September 2017,,,,-2497011.0,32210598.0,8112944.0,
December 2017,,,,-2372265.0,30963913.0,7731508.0,
March 2018,,,,-2484903.0,30072936.0,7667578.0,
June 2018,,,,-2415332.0,29120069.0,7542080.0,
September 2018,,,,-2045110.0,29747722.0,8978879.0,
December 2018,,,,-2535408.0,28611725.0,8564262.0,
March 2019,,,,-1835065.0,28155107.0,10088038.0,
June 2019,,,,-2077744.0,34187982.0,11700744.0,
September 2019,,,,386897.0,35407454.0,12411368.0,
December 2019,,,,-279190.0,39569892.0,13349550.0,
March 2020,,144193.5,841338.5,-263212.0,39253005.0,13533760.0,
June 2020,,144193.5,841338.5,1275986.0,44401048.0,13947535.0,
September 2020,,262167.0,845982.0,17330062.0,48170095.0,25978922.0,
December 2020,,-550554.0,1872974.0,-3410866.0,43123562.0,20834710.0,22288852.0
March 2021,-465226.0,0.0,-465226.0,8188231.0,70076803.0,40377009.0,
June 2021,1649711.0,0.0,1649711.0,-6320992.0,77353896.0,34010175.0,
September 2021,,168837.0,1722336.0,-9494506.0,107402544.0,35465911.0,
December 2021,,245914.0,2639946.0,-16956353.0,126954632.0,13828989.0,113125643.0
March 2022,3598184.0,1195418.0,2402766.0,-6547023.0,115119393.0,10184360.0,104935033.0
June 2022,5087723.0,2579150.0,2508573.0,-14090597.0,117826063.0,11088560.0,106737503.0
