,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,2577006.0,204743.0,-1683758.0,,,
June 2010,2701884.0,158237.0,-2003585.0,,,
September 2010,2504915.0,562783.0,-1670964.0,,,
December 2010,2501585.0,682123.0,-2205174.0,15310812.0,14740885.0,497748.0
March 2011,2226826.0,499640.0,-1638739.0,,,
June 2011,2019626.0,539155.0,-1161932.0,13164015.0,12561560.0,542627.0
September 2011,2029749.0,591089.0,-1168785.0,11727426.0,11070112.0,603422.0
December 2011,2416221.0,719865.0,-1899551.0,10518787.0,9814712.0,657561.0
March 2012,1442070.0,496708.0,-796534.0,9804875.0,9119099.0,645428.0
June 2012,1764593.0,518360.0,-1314936.0,8287387.0,7579297.0,656355.0
September 2012,1625308.0,542664.0,-1247648.0,7406388.0,6742619.0,620739.0
December 2012,1074083.0,506836.0,-697957.0,6143656.0,5525839.0,600596.0
March 2013,1525051.0,643273.0,-1278922.0,5020293.0,4374238.0,
June 2013,1287365.0,615281.0,-1023844.0,4089262.0,3410481.0,
September 2013,1362636.0,557729.0,-1319279.0,2684284.0,2009860.0,
December 2013,1469750.0,211622.0,-1242916.0,5657639.0,4958471.0,
March 2014,1563405.0,431986.0,-1433922.0,4443626.0,3718038.0,
June 2014,1773868.0,624448.0,-1655108.0,3072126.0,2307412.0,
September 2014,899716.0,116146.0,95996.0,2252837.0,1451390.0,
December 2014,1132551.0,362025.0,-1824010.0,6053237.0,5219677.0,
March 2015,1144474.0,212831.0,-1080324.0,4987610.0,4134748.0,
June 2015,1503522.0,394715.0,-1021356.0,4031485.0,3147710.0,
September 2015,1370078.0,302912.0,-174271.0,3262134.0,2368947.0,
December 2015,2816375.0,573706.0,-2042199.0,2207436.0,1256842.0,
March 2016,1682359.0,586250.0,-334705.0,2719376.0,1707183.0,
June 2016,1532080.0,419498.0,-1297205.0,2826845.0,1778327.0,
September 2016,1547999.0,441874.0,-1503517.0,6264676.0,4037664.0,
December 2016,3176448.0,1300715.0,-3209749.0,6802375.0,4659424.0,2142951.0
March 2017,1672646.0,464343.0,-1745308.0,8135956.0,6072920.0,2063036.0
June 2017,1516934.0,545644.0,-1637663.0,6752107.0,4739593.0,2012514.0
September 2017,1608510.0,458663.0,-1733548.0,6866124.0,4932334.0,1933790.0
December 2017,1867914.0,814288.0,-1988378.0,6945993.0,5087033.0,1858960.0
March 2018,3134624.0,911034.0,-4721487.0,28260324.0,22609159.0,1462492.0
June 2018,1991061.0,538031.0,-3517013.0,30152086.0,26230186.0,1506672.0
September 2018,2753461.0,864060.0,-4214586.0,28182891.0,25971122.0,1539881.0
December 2018,2294609.0,1145252.0,-3223022.0,26344714.0,24767293.0,1577421.0
March 2019,2279997.0,922235.0,-3110527.0,25767283.0,24081101.0,
June 2019,1775272.0,545118.0,-3306917.0,23408341.0,21637762.0,
September 2019,2215041.0,751473.0,-2441414.0,23038272.0,21312419.0,
December 2019,2103315.0,457330.0,-1728266.0,20204844.0,18406360.0,
March 2020,2326579.0,389824.0,-2264086.0,18481912.0,16679005.0,
June 2020,2144443.0,115776.0,-2132106.0,19067471.0,17310965.0,
September 2020,3097369.0,261898.0,-3063062.0,19400877.0,17575551.0,
December 2020,7005462.0,124128.0,-6958012.0,21789687.0,21704125.0,
March 2021,2152310.0,369450.0,-2011988.0,15959364.0,15873802.0,
June 2021,1789213.0,273314.0,-1610097.0,15130660.0,15030443.0,
September 2021,2202690.0,439630.0,-1912255.0,16592446.0,16490863.0,
December 2021,2380841.0,284102.0,-2301325.0,24962648.0,24861065.0,
March 2022,2176387.0,262823.0,-2049529.0,28887223.0,28785640.0,
June 2022,1605160.0,165476.0,-1502642.0,29785170.0,29677413.0,
