,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,,164275000.0,66925000.0,,,
June 2008,,164275000.0,66925000.0,,,
September 2008,,164275000.0,66925000.0,,,
December 2008,,164275000.0,66925000.0,,,
March 2009,12500000.0,123400000.0,900000.0,,,
June 2009,12500000.0,128000000.0,-64500000.0,,,
September 2009,12500000.0,107300000.0,-50200000.0,,,
December 2009,12500000.0,114000000.0,-20200000.0,4006800000.0,2022500000.0,
March 2010,12475000.0,133000000.0,28600000.0,,,
June 2010,12475000.0,140700000.0,85600000.0,4005100000.0,2114300000.0,
September 2010,12475000.0,140300000.0,70300000.0,4249000000.0,2368800000.0,
December 2010,12475000.0,149800000.0,90300000.0,4180400000.0,2399200000.0,
March 2011,12400000.0,150300000.0,112700000.0,4180600000.0,2417400000.0,
June 2011,12400000.0,153700000.0,121500000.0,4175100000.0,2470800000.0,
September 2011,12400000.0,155100000.0,111000000.0,4123000000.0,2266500000.0,
December 2011,12400000.0,167100000.0,109100000.0,4352100000.0,2292300000.0,725600000.0
March 2012,11425000.0,164700000.0,155700000.0,4373500000.0,2316500000.0,
June 2012,11425000.0,163000000.0,183600000.0,4404800000.0,2365500000.0,
September 2012,11425000.0,152700000.0,80900000.0,4218500000.0,2233700000.0,640500000.0
December 2012,11425000.0,163500000.0,75300000.0,4244700000.0,2162000000.0,676900000.0
March 2013,9825000.0,153600000.0,75100000.0,4165100000.0,2073200000.0,668300000.0
June 2013,9825000.0,159600000.0,82800000.0,4106300000.0,2003100000.0,634100000.0
September 2013,9825000.0,159000000.0,52200000.0,4192900000.0,2050000000.0,644600000.0
December 2013,9825000.0,154400000.0,52600000.0,4477900000.0,1937500000.0,982300000.0
March 2014,9700000.0,162000000.0,83500000.0,4418000000.0,1869600000.0,988500000.0
June 2014,9700000.0,136800000.0,62700000.0,3265200000.0,1562100000.0,864800000.0
September 2014,9700000.0,132200000.0,-21900000.0,3106700000.0,1499700000.0,773600000.0
December 2014,9700000.0,111500000.0,46500000.0,3001400000.0,1481900000.0,739000000.0
March 2015,8150000.0,128500000.0,-135200000.0,2820400000.0,1363800000.0,696400000.0
June 2015,8150000.0,126100000.0,36700000.0,2887600000.0,1436000000.0,692500000.0
September 2015,8150000.0,120700000.0,63400000.0,2946600000.0,1378900000.0,784600000.0
December 2015,8150000.0,119000000.0,-35700000.0,2784100000.0,1206400000.0,799900000.0
March 2016,7950000.0,116100000.0,63000000.0,2850100000.0,1274900000.0,795100000.0
June 2016,7950000.0,110200000.0,44900000.0,2794400000.0,1237100000.0,784800000.0
September 2016,7950000.0,109500000.0,33600000.0,2819200000.0,1226800000.0,795800000.0
December 2016,7950000.0,139400000.0,24100000.0,2758300000.0,1204000000.0,746900000.0
March 2017,8825000.0,119600000.0,38200000.0,2815600000.0,1270700000.0,737300000.0
June 2017,8825000.0,123800000.0,82500000.0,3238500000.0,1659500000.0,767400000.0
September 2017,8825000.0,134000000.0,53500000.0,3363600000.0,1474300000.0,1047100000.0
December 2017,8825000.0,144000000.0,29200000.0,3402400000.0,1500100000.0,1038100000.0
March 2018,9325000.0,148600000.0,80200000.0,3549500000.0,1645800000.0,1038300000.0
June 2018,9325000.0,141800000.0,91000000.0,3528000000.0,1699800000.0,993700000.0
September 2018,9325000.0,142000000.0,71600000.0,4499500000.0,1786300000.0,1826400000.0
December 2018,9325000.0,148300000.0,60000000.0,4445200000.0,1737200000.0,1795900000.0
March 2019,10350000.0,152700000.0,91900000.0,4680700000.0,1919600000.0,1750000000.0
June 2019,10350000.0,158700000.0,92500000.0,4674200000.0,1866700000.0,1778200000.0
September 2019,10350000.0,148000000.0,64200000.0,4565300000.0,1807400000.0,1736100000.0
December 2019,10350000.0,159200000.0,113500000.0,4859900000.0,1874600000.0,1996100000.0
March 2020,,153600000.0,80700000.0,4980000000.0,2092200000.0,1926200000.0
June 2020,,111800000.0,61900000.0,4901000000.0,2006900000.0,1932000000.0
September 2020,,132700000.0,88800000.0,4909100000.0,1964500000.0,
December 2020,,135700000.0,53100000.0,5041600000.0,2000300000.0,
March 2021,,144500000.0,113300000.0,5106200000.0,2143600000.0,
June 2021,,149000000.0,104800000.0,5166200000.0,2195000000.0,
September 2021,,140700000.0,88100000.0,5145600000.0,2195400000.0,
December 2021,,146300000.0,62900000.0,5170700000.0,2213500000.0,
March 2022,,154100000.0,118200000.0,5458500000.0,2548300000.0,
June 2022,,155900000.0,105000000.0,5442500000.0,2480400000.0,
