,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets
March 2010,3646.0,-3646.0,
June 2010,3308.0,-3308.0,
September 2010,3353.0,-3353.0,
December 2010,,,371.0
March 2011,2299.0,-2299.0,
June 2011,4179.0,-4179.0,421.0
September 2011,3223.0,-3223.0,113.0
