,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,3034000.0,2023000.0,,
June 2010,2604000.0,3301000.0,,
September 2010,3121000.0,1535000.0,,
December 2010,3370000.0,915000.0,,
March 2011,2759000.0,606000.0,,
June 2011,2374000.0,2070000.0,,
September 2011,2735000.0,2012000.0,,
December 2011,3318000.0,4584000.0,,
March 2012,3028000.0,4438000.0,,
June 2012,3297000.0,6201000.0,,
September 2012,3780000.0,6065000.0,,
December 2012,4650000.0,6561000.0,,
March 2013,3443000.0,6410000.0,,
June 2013,1601000.0,12623000.0,,
September 2013,3545000.0,11928000.0,,
December 2013,4329000.0,9164000.0,,
March 2014,3379000.0,3475000.0,,
June 2014,4481000.0,8550000.0,,
September 2014,5473000.0,12422000.0,,
December 2014,6137000.0,5998000.0,,
March 2015,5540000.0,7503000.0,,
June 2015,4848000.0,11307000.0,,
September 2015,5590000.0,10807000.0,,
December 2015,9082000.0,6728000.0,,
March 2016,7047000.0,12230000.0,,
June 2016,7534000.0,19674000.0,,
September 2016,9848000.0,18073000.0,,
December 2016,8049000.0,20351000.0,,
March 2017,9489000.0,20625000.0,,
June 2017,10799000.0,27139000.0,,
September 2017,10119000.0,17229000.0,,
December 2017,11357000.0,7018000.0,,
March 2018,9637000.0,4837000.0,,
June 2018,10378000.0,16972000.0,,
September 2018,11147000.0,32434000.0,,
December 2018,9548000.0,-2207000.0,,
March 2019,9588000.0,-29800000.0,,
June 2019,10038000.0,1154000.0,,
September 2019,12135000.0,-6855000.0,,
December 2019,12364000.0,-7188000.0,,
March 2020,10344000.0,-763000.0,,
June 2020,9085000.0,5609000.0,,
September 2020,9398000.0,9454000.0,,
December 2020,10214000.0,9551000.0,,
March 2021,9892000.0,10766000.0,,
June 2021,10331000.0,12870000.0,,
September 2021,11590000.0,12393000.0,,
December 2021,15508000.0,2215000.0,,
March 2022,10575000.0,7485000.0,,
June 2022,10984000.0,4222000.0,,
