,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,1430000.0,374000.0,,
June 2010,1347000.0,2132000.0,,
September 2010,1051000.0,1284000.0,,
December 2010,1612000.0,2560000.0,54411000.0,34436000.0
March 2011,1423000.0,2059000.0,,
June 2011,1482000.0,2426000.0,71076000.0,47443000.0
September 2011,1070000.0,1154000.0,71701000.0,47291000.0
December 2011,1944000.0,-1759000.0,69637000.0,43017000.0
March 2012,1351000.0,-481000.0,76587000.0,50058000.0
June 2012,1119000.0,552000.0,78992000.0,50825000.0
