,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2007,82302.66666666667,-82302.66666666667,,,
June 2007,82302.66666666667,-82302.66666666667,,,
September 2007,82302.66666666667,-82302.66666666667,,,
December 2007,82302.66666666667,-82302.66666666667,,,
March 2008,82302.66666666667,-82302.66666666667,,,
June 2008,82302.66666666667,-82302.66666666667,,,
September 2008,82302.66666666667,-82302.66666666667,,,
December 2008,82302.66666666667,-82302.66666666667,,,
March 2009,82302.66666666667,-82302.66666666667,,,
June 2009,82302.66666666667,-82302.66666666667,,,
September 2009,82302.66666666667,-82302.66666666667,,,
December 2009,82302.66666666667,-82302.66666666667,,,
March 2010,154498.0,-154498.0,,,
June 2010,154498.0,-154498.0,,,
September 2010,154498.0,-154498.0,,,
December 2010,205390.0,-205390.0,1303730.0,43600.0,1260130.0
March 2011,132567.0,-132567.0,,,
June 2011,164520.0,-139968.0,,,
September 2011,115416.0,-139968.0,1296798.0,30043.0,1266755.0
December 2011,100270.0,-638775.0,763782.0,35532.0,728250.0
March 2012,146581.0,-146581.0,780445.0,52195.0,
June 2012,247302.0,-161866.5,,,
September 2012,76431.0,-161866.5,763890.0,640.0,
