,NetIncomeLoss,Assets,AssetsCurrent
March 2019,-51675555.0,,
June 2019,-51675555.0,,
September 2019,-8000.0,,
December 2019,40110.0,174369172.0,1630467.0
March 2020,545734.0,175042351.0,1442120.0
June 2020,-6258000.0,174635119.0,1424843.0
September 2020,-8923000.0,174431938.0,1234172.0
December 2020,-39396734.0,268387000.0,215801000.0
March 2021,-65101000.0,334236000.0,250881000.0
June 2021,-16296000.0,777624000.0,500354000.0
September 2021,-5099000.0,1050326000.0,713420000.0
December 2021,-20110000.0,1038747000.0,605064000.0
March 2022,-5796000.0,1036762000.0,601819000.0
June 2022,-26377000.0,1119958000.0,624808000.0
