,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,,84314000.0,48793500.0,,
June 2008,,84314000.0,48793500.0,,
September 2008,,84314000.0,48793500.0,,
December 2008,,84314000.0,48793500.0,,
March 2009,13775000.0,78325000.0,62500000.0,,
June 2009,13775000.0,88845000.0,58156000.0,,
September 2009,13775000.0,86759000.0,70028000.0,,
December 2009,13775000.0,100581000.0,52800000.0,3118446000.0,928265000.0
March 2010,12500000.0,84600000.0,80000000.0,,
June 2010,13000000.0,88100000.0,74200000.0,3110882000.0,875384000.0
September 2010,13100000.0,85769000.0,69500000.0,3200006000.0,964646000.0
December 2010,15100000.0,116365000.0,47000000.0,2945194000.0,649481000.0
March 2011,12500000.0,87800000.0,83600000.0,2952500000.0,663200000.0
June 2011,13100000.0,94700000.0,82600000.0,3055400000.0,702600000.0
September 2011,14000000.0,91800000.0,79600000.0,3143700000.0,798800000.0
December 2011,15500000.0,93500000.0,63800000.0,3117600000.0,755200000.0
March 2012,12600000.0,91800000.0,95800000.0,3135300000.0,759300000.0
June 2012,13900000.0,92200000.0,79300000.0,3116300000.0,731600000.0
September 2012,13700000.0,89900000.0,93900000.0,3839800000.0,1435900000.0
December 2012,14600000.0,115100000.0,80800000.0,4098100000.0,933800000.0
March 2013,14400000.0,101900000.0,107700000.0,4064500000.0,911800000.0
June 2013,14300000.0,106800000.0,86600000.0,4047700000.0,911000000.0
September 2013,16300000.0,97700000.0,107900000.0,4198800000.0,1065300000.0
December 2013,16800000.0,109600000.0,92200000.0,4259700000.0,1115800000.0
March 2014,13100000.0,89600000.0,102600000.0,4086400000.0,953800000.0
June 2014,14400000.0,104800000.0,88800000.0,3988100000.0,864400000.0
September 2014,14800000.0,93700000.0,115900000.0,4325800000.0,992800000.0
December 2014,17500000.0,106700000.0,106600000.0,4381300000.0,1032500000.0
March 2015,13800000.0,94600000.0,107200000.0,4344700000.0,932000000.0
June 2015,18300000.0,115000000.0,73700000.0,4228200000.0,848100000.0
September 2015,16000000.0,102400000.0,120400000.0,4217800000.0,851700000.0
December 2015,16600000.0,108100000.0,109100000.0,4256900000.0,906000000.0
March 2016,14400000.0,107000000.0,113000000.0,4292300000.0,785500000.0
June 2016,16100000.0,112500000.0,111600000.0,4310200000.0,817900000.0
September 2016,14500000.0,101400000.0,124000000.0,4282700000.0,804500000.0
December 2016,18200000.0,118300000.0,110400000.0,4354100000.0,756800000.0
March 2017,14100000.0,112400000.0,185850000.0,4487800000.0,754500000.0
June 2017,16000000.0,156300000.0,185850000.0,4667000000.0,877200000.0
September 2017,18000000.0,127900000.0,185850000.0,5952800000.0,1003200000.0
December 2017,22700000.0,146100000.0,185850000.0,6014800000.0,1000200000.0
March 2018,19500000.0,131300000.0,157800000.0,5942900000.0,891400000.0
June 2018,21800000.0,144700000.0,121700000.0,5899400000.0,870400000.0
September 2018,23100000.0,135400000.0,146300000.0,5967300000.0,960300000.0
December 2018,25300000.0,154500000.0,142800000.0,6069200000.0,1078200000.0
March 2019,20700000.0,131900000.0,175700000.0,5960600000.0,913700000.0
June 2019,22400000.0,165000000.0,138500000.0,6662600000.0,925900000.0
September 2019,24500000.0,165700000.0,157300000.0,6610100000.0,908800000.0
December 2019,26000000.0,166200000.0,144400000.0,6657400000.0,956400000.0
March 2020,21700000.0,121000000.0,229800000.0,7485900000.0,1828800000.0
June 2020,24600000.0,186600000.0,189700000.0,6919000000.0,1276700000.0
September 2020,27000000.0,120500000.0,216200000.0,7077000000.0,1444500000.0
December 2020,29300000.0,165200000.0,150200000.0,7414500000.0,1112400000.0
March 2021,24100000.0,149600000.0,220700000.0,7380900000.0,1111800000.0
June 2021,25400000.0,136500000.0,218300000.0,7368500000.0,1128700000.0
September 2021,27700000.0,116900000.0,230400000.0,7382000000.0,1176800000.0
December 2021,28000000.0,203700000.0,158100000.0,7996500000.0,1233400000.0
March 2022,24500000.0,169900000.0,204400000.0,7941200000.0,1221800000.0
June 2022,27200000.0,180800000.0,187100000.0,8444800000.0,1750700000.0
