,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2009,37000000.0,272500000.0,48500000.0,,
December 2009,37000000.0,272500000.0,48500000.0,,
March 2010,37000000.0,272500000.0,48500000.0,,
June 2010,37000000.0,272500000.0,48500000.0,,
September 2010,38000000.0,263000000.0,39000000.0,7905000000.0,2525000000.0
December 2010,34000000.0,260000000.0,78000000.0,8071000000.0,2697000000.0
March 2011,36000000.0,256000000.0,46000000.0,8157000000.0,2850000000.0
June 2011,38000000.0,288000000.0,86000000.0,8185000000.0,2868000000.0
September 2011,37000000.0,273000000.0,67000000.0,8232000000.0,2775000000.0
December 2011,36000000.0,267000000.0,95000000.0,8332000000.0,2905000000.0
March 2012,45000000.0,241000000.0,32000000.0,8379000000.0,3034000000.0
June 2012,46000000.0,267000000.0,96000000.0,8488000000.0,3118000000.0
September 2012,47000000.0,244000000.0,84000000.0,8253000000.0,2885000000.0
December 2012,48000000.0,249000000.0,108000000.0,8412000000.0,3013000000.0
March 2013,47000000.0,244000000.0,84000000.0,8728000000.0,3334000000.0
June 2013,50000000.0,243000000.0,109000000.0,8553000000.0,3133000000.0
September 2013,48000000.0,248000000.0,78000000.0,8492000000.0,3168000000.0
December 2013,47000000.0,257000000.0,97000000.0,8631000000.0,2829000000.0
March 2014,47000000.0,258000000.0,102000000.0,8663000000.0,2739000000.0
June 2014,48000000.0,298000000.0,140000000.0,9655000000.0,3721000000.0
September 2014,49000000.0,265000000.0,76000000.0,9007000000.0,3106000000.0
December 2014,49000000.0,279000000.0,173000000.0,9198000000.0,3275000000.0
