,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,9192000.0,2452000.0,-2128000.0,,
June 2020,9192000.0,2452000.0,-1094000.0,,
September 2020,10944000.0,2730000.0,-30155.0,231747731.0,1741579.0
December 2020,13540000.0,2831000.0,696968.0,231614335.0,1561086.0
March 2021,15531000.0,3432000.0,-7857000.0,231204362.0,1113726.0
June 2021,19371000.0,4518000.0,-8594791.0,230799223.0,702850.0
September 2021,28642000.0,6320000.0,-34456000.0,160277000.0,156785000.0
December 2021,27306000.0,7157000.0,-20796209.0,140047000.0,135815000.0
March 2022,30452000.0,8545000.0,-28758000.0,124116000.0,116738000.0
June 2022,26985000.0,7770000.0,-11718000.0,101883000.0,93926000.0
