,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,21645000.0,,,
June 2008,21645000.0,,,
September 2008,21645000.0,,,
December 2008,21645000.0,,,
March 2009,41242000.0,,,
June 2009,37617000.0,,,
September 2009,34271000.0,,,
December 2009,35494000.0,2336802000.0,218068000.0,2118734000.0
March 2010,33450000.0,,,
June 2010,36759000.0,2583301000.0,233916000.0,2349385000.0
September 2010,36227000.0,3143554000.0,304566000.0,2838988000.0
December 2010,34807000.0,3182708000.0,293681000.0,2889027000.0
March 2011,13426000.0,3190707000.0,299535000.0,2891172000.0
June 2011,10090000.0,3187920000.0,311269000.0,2876651000.0
September 2011,,3179373000.0,318934000.0,2860439000.0
December 2011,,3119277000.0,259365000.0,2859912000.0
March 2012,,3115009000.0,278509000.0,2836500000.0
June 2012,,3074139000.0,274292000.0,2799847000.0
September 2012,,2894573000.0,113414000.0,2781159000.0
December 2012,,2843371000.0,102460000.0,2740911000.0
March 2013,,2803190000.0,97367000.0,2705823000.0
June 2013,,2777660000.0,111398000.0,2666262000.0
September 2013,,2837724000.0,152512000.0,2685212000.0
December 2013,,2957254000.0,165878000.0,2791376000.0
March 2014,,2902184000.0,140096000.0,2762088000.0
June 2014,,2828686000.0,103007000.0,2725679000.0
September 2014,,1926599000.0,157320000.0,1769279000.0
December 2014,,1752913000.0,130326000.0,1622587000.0
March 2015,,1694819000.0,116819000.0,1578000000.0
June 2015,,1669600000.0,108470000.0,1561130000.0
September 2015,,1648217000.0,90872000.0,1557345000.0
December 2015,,1714663000.0,172529000.0,1542134000.0
March 2016,-54439250.0,1644099000.0,123969000.0,1520130000.0
June 2016,-54439250.0,1530388000.0,103556000.0,1426832000.0
September 2016,-54439250.0,1493456000.0,87818000.0,1405638000.0
December 2016,-54439250.0,1568960000.0,172605000.0,1396355000.0
March 2017,-15600000.0,1551431000.0,173651000.0,1377780000.0
June 2017,-14512000.0,1541719000.0,184354000.0,1357365000.0
September 2017,-31183000.0,1516483000.0,194583000.0,1321900000.0
December 2017,2570000.0,1520959000.0,217239000.0,1303720000.0
March 2018,-55813000.0,1452567000.0,221280000.0,1231287000.0
June 2018,-1118000.0,1508098000.0,322282000.0,1185816000.0
September 2018,5707000.0,1632274000.0,237308000.0,1394966000.0
December 2018,18284000.0,1627470000.0,270451000.0,1357019000.0
March 2019,-7801000.0,1606170000.0,249763000.0,1356407000.0
June 2019,-34476000.0,1564444000.0,219364000.0,1345080000.0
September 2019,-14591000.0,1561964000.0,241064000.0,1320900000.0
December 2019,883000.0,1528892000.0,223195000.0,1305697000.0
March 2020,-120350000.0,1380966000.0,227533000.0,1153433000.0
June 2020,-18204000.0,1354566000.0,210938000.0,1143628000.0
September 2020,-21098000.0,1317547000.0,222428000.0,1095119000.0
December 2020,-65921000.0,1232809000.0,247202000.0,985607000.0
March 2021,1985000.0,1180343000.0,227880000.0,952463000.0
June 2021,32037000.0,1182465000.0,220094000.0,962371000.0
September 2021,57132000.0,1176765000.0,142471000.0,1034294000.0
December 2021,90853000.0,1203002000.0,174830000.0,1028172000.0
March 2022,41689000.0,1167502000.0,105140000.0,1062362000.0
June 2022,47382000.0,1186143000.0,120146000.0,1065997000.0
