,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,2986250.0,,
June 2009,,2986250.0,,
September 2009,,2986250.0,,
December 2009,,2986250.0,,
March 2010,,4193000.0,,
June 2010,,5480000.0,,
September 2010,,7628000.0,,
December 2010,,3780000.0,97807000.0,95948000.0
March 2011,,3849000.0,,
June 2011,,1891000.0,177516000.0,98865000.0
September 2011,,10230000.0,186690000.0,107649000.0
December 2011,,11550000.0,200844000.0,119694000.0
March 2012,,9665000.0,206997000.0,128071000.0
June 2012,,11228000.0,211914000.0,134844000.0
September 2012,,-13161000.0,167871000.0,133650000.0
December 2012,,1888000.0,174071000.0,137329000.0
March 2013,,4203000.0,170242000.0,133554000.0
June 2013,,-1983000.0,173141000.0,136513000.0
September 2013,,8708000.0,172837000.0,136022000.0
December 2013,,36000.0,179859000.0,143417000.0
March 2014,0.0,4134000.0,172192000.0,136461000.0
June 2014,0.0,9640000.0,177456000.0,141344000.0
September 2014,0.0,7915000.0,186199000.0,146700000.0
December 2014,,3519000.0,181831000.0,140197000.0
March 2015,0.0,8962000.0,182342000.0,140056000.0
June 2015,5500000.0,-4022000.0,195900000.0,146417000.0
September 2015,0.0,11979000.0,202232000.0,153820000.0
December 2015,,12544000.0,216619000.0,168521000.0
March 2016,,7864000.0,210350000.0,162227000.0
June 2016,,6338000.0,214520000.0,167703000.0
September 2016,,10116000.0,233361000.0,184236000.0
December 2016,,6411000.0,241898000.0,195733000.0
March 2017,,14596000.0,253478000.0,207140000.0
June 2017,,12192000.0,277611000.0,231008000.0
