,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2016,100500.0,49000.0,-100500.0,,
June 2016,100500.0,49000.0,-100500.0,,
September 2016,322000.0,241000.0,-322000.0,,
December 2016,620000.0,402000.0,-627000.0,2182000.0,2169000.0
March 2017,465000.0,319000.0,-494000.0,,
June 2017,715000.0,446000.0,-759000.0,,
September 2017,2093000.0,1355000.0,-5273000.0,52673000.0,52618000.0
December 2017,1499000.0,1088000.0,-1394000.0,50114000.0,49914000.0
March 2018,2277000.0,1520000.0,-2150000.0,47851000.0,47669000.0
June 2018,2449000.0,1525000.0,-2276000.0,46030000.0,45710000.0
September 2018,2972000.0,1914000.0,-2755000.0,54453000.0,52821000.0
December 2018,4218000.0,2802000.0,-3708000.0,116116000.0,112650000.0
March 2019,4694000.0,3167000.0,-4111000.0,115704000.0,107894000.0
June 2019,5890000.0,4216000.0,-5348000.0,205156000.0,196203000.0
September 2019,5342000.0,3885000.0,-4272000.0,214232000.0,204435000.0
December 2019,6155000.0,4348000.0,-5357000.0,209023000.0,195880000.0
March 2020,5946000.0,3525000.0,-5341000.0,205131000.0,188329000.0
June 2020,6954000.0,3639000.0,-6833000.0,318145000.0,298539000.0
September 2020,9680000.0,5100000.0,-9610000.0,311451000.0,287652000.0
December 2020,10419000.0,5672000.0,-10383000.0,310844000.0,275058000.0
March 2021,14353000.0,6201000.0,-15812000.0,443018000.0,405826000.0
June 2021,16393000.0,6594000.0,-16363000.0,443556000.0,369927000.0
September 2021,15652000.0,6080000.0,-15589000.0,451095000.0,345812000.0
December 2021,21877000.0,9009000.0,-21806000.0,626295000.0,442267000.0
March 2022,50222000.0,9314000.0,-49965000.0,616874000.0,437998000.0
June 2022,28753000.0,10890000.0,-28108000.0,601324000.0,428770000.0
