,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2010,946897.0,-1160000.0,,
September 2010,376004.0,-541581.0,,
December 2010,414898.0,-1052248.0,,
March 2011,405985.0,-4500902.0,7188471.0,812574.0
June 2011,373928.0,-326606.0,7454423.0,926391.0
September 2011,396118.0,-349858.0,6737113.0,957151.0
December 2011,296348.0,-2328573.0,5751225.0,493028.0
March 2012,662672.0,-942091.0,5916953.0,39643.0
June 2012,721879.0,-1216924.0,7642943.0,1095770.0
September 2012,538269.0,-979000.0,8728837.0,376722.0
December 2012,462725.0,-1056754.0,8071224.0,185918.0
March 2013,625345.0,-1132632.0,7717564.0,69495.0
June 2013,437058.0,-808946.0,6882015.0,29399.0
September 2013,256840.0,-665272.0,6582086.0,38799.0
