,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,7550000.0,54225000.0,26675000.0,,
June 2009,7550000.0,54225000.0,26675000.0,,
September 2009,7550000.0,54225000.0,26675000.0,,
December 2009,7550000.0,54225000.0,26675000.0,1416000000.0,
March 2010,8450000.0,71500000.0,21000000.0,,
June 2010,8450000.0,70700000.0,48100000.0,,
September 2010,8450000.0,74600000.0,3600000.0,,
December 2010,8450000.0,79400000.0,89900000.0,1671900000.0,939000000.0
March 2011,9225000.0,76800000.0,110200000.0,1828500000.0,1091100000.0
June 2011,9225000.0,78700000.0,28500000.0,1864700000.0,1111100000.0
September 2011,9225000.0,71500000.0,21600000.0,1795100000.0,1051000000.0
December 2011,9225000.0,154700000.0,12300000.0,2078100000.0,840700000.0
March 2012,10325000.0,96100000.0,20200000.0,2128600000.0,898000000.0
June 2012,10325000.0,100700000.0,24600000.0,2144200000.0,927700000.0
September 2012,10325000.0,92300000.0,24000000.0,2156100000.0,931000000.0
December 2012,10325000.0,127900000.0,3100000.0,2128000000.0,888700000.0
March 2013,13150000.0,121900000.0,15300000.0,2903500000.0,1170800000.0
June 2013,13150000.0,123000000.0,180900000.0,3073400000.0,1355400000.0
September 2013,13150000.0,119700000.0,23000000.0,2943100000.0,1232700000.0
December 2013,13150000.0,93000000.0,24600000.0,2896600000.0,1253600000.0
March 2014,13350000.0,131800000.0,29400000.0,2858200000.0,1170100000.0
June 2014,13350000.0,135100000.0,31700000.0,2846700000.0,1179000000.0
September 2014,13350000.0,119000000.0,32700000.0,2755800000.0,1116900000.0
December 2014,13350000.0,166900000.0,-14600000.0,2711200000.0,998400000.0
March 2015,12225000.0,99700000.0,30200000.0,2688900000.0,1053100000.0
June 2015,12225000.0,105400000.0,66800000.0,2692700000.0,1052900000.0
September 2015,12225000.0,99900000.0,44500000.0,2637400000.0,1011700000.0
December 2015,12225000.0,125600000.0,3100000.0,2620300000.0,960800000.0
March 2016,13625000.0,114200000.0,39100000.0,2624400000.0,948900000.0
June 2016,13625000.0,110800000.0,50000000.0,2619800000.0,951200000.0
September 2016,13625000.0,101900000.0,42300000.0,2749800000.0,1001600000.0
December 2016,13625000.0,81800000.0,33800000.0,2723300000.0,949500000.0
March 2017,13025000.0,106000000.0,46900000.0,2776700000.0,985000000.0
June 2017,13025000.0,108000000.0,-181400000.0,2712600000.0,1135300000.0
September 2017,13025000.0,113800000.0,38800000.0,2649500000.0,1044000000.0
December 2017,13025000.0,113700000.0,38000000.0,2705300000.0,1066600000.0
March 2018,12400000.0,119700000.0,46900000.0,2743900000.0,1035300000.0
June 2018,12400000.0,119100000.0,51300000.0,2768500000.0,1037200000.0
September 2018,12400000.0,114400000.0,50200000.0,2785300000.0,1057600000.0
December 2018,12400000.0,93000000.0,11400000.0,2723300000.0,998800000.0
March 2019,12650000.0,128000000.0,38200000.0,2961800000.0,1034700000.0
June 2019,12650000.0,133900000.0,42100000.0,2930600000.0,1019800000.0
September 2019,12650000.0,117400000.0,43000000.0,2946200000.0,1173800000.0
December 2019,12650000.0,121100000.0,465300000.0,3273300000.0,1513300000.0
March 2020,14950000.0,118700000.0,32800000.0,3742700000.0,1990600000.0
June 2020,14950000.0,111700000.0,22800000.0,4337000000.0,2583400000.0
September 2020,14950000.0,176700000.0,1700000.0,4709900000.0,1497800000.0
December 2020,14950000.0,187900000.0,74300000.0,4870500000.0,1602100000.0
March 2021,20800000.0,182000000.0,79300000.0,4909400000.0,1716400000.0
June 2021,20800000.0,180600000.0,68800000.0,5047400000.0,1858100000.0
September 2021,20800000.0,176700000.0,52900000.0,5011000000.0,1848900000.0
December 2021,20800000.0,179100000.0,29800000.0,4997200000.0,1827000000.0
