,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2008,,,,
December 2008,,,,
March 2009,2562500.0,483500.0,,
June 2009,2562500.0,483500.0,,
September 2009,2562500.0,483500.0,,
December 2009,2562500.0,483500.0,,
March 2010,4268000.0,3120000.0,,
June 2010,5191000.0,3321000.0,,
September 2010,5891000.0,3566000.0,,
December 2010,8567000.0,3864000.0,197022000.0,68342000.0
March 2011,8110000.0,6695000.0,,
June 2011,11286000.0,7666000.0,358193000.0,212974000.0
September 2011,9069000.0,7852000.0,423297000.0,264530000.0
December 2011,12128000.0,6919000.0,437994000.0,267701000.0
March 2012,13223000.0,8081000.0,444798000.0,278564000.0
June 2012,13533000.0,13188000.0,474652000.0,246545000.0
September 2012,13147000.0,7590000.0,474246000.0,244046000.0
December 2012,13687000.0,10098000.0,493967000.0,271544000.0
March 2013,14473000.0,14695000.0,535839000.0,306631000.0
June 2013,15736000.0,10697000.0,542803000.0,298046000.0
September 2013,15584000.0,8397000.0,552637000.0,316413000.0
December 2013,16732000.0,6994000.0,588801000.0,343926000.0
March 2014,17255000.0,9860000.0,601924000.0,329522000.0
June 2014,18579000.0,9399000.0,614366000.0,348380000.0
September 2014,17786000.0,10833000.0,624960000.0,346879000.0
December 2014,18059000.0,9249000.0,642064000.0,350776000.0
March 2015,19459000.0,18031000.0,690967000.0,404074000.0
June 2015,18997000.0,8030000.0,686171000.0,409829000.0
September 2015,18773000.0,7834000.0,669228000.0,392964000.0
December 2015,20199000.0,5527000.0,658561000.0,353247000.0
March 2016,26895000.0,4237000.0,769776000.0,264334000.0
June 2016,25904000.0,4150000.0,737101000.0,258502000.0
September 2016,23615000.0,8115000.0,713456000.0,243193000.0
December 2016,24043000.0,1733000.0,735289000.0,260407000.0
March 2017,21728000.0,5655000.0,737517000.0,273555000.0
June 2017,23124000.0,4192000.0,733636000.0,298145000.0
September 2017,22517000.0,6366000.0,731854000.0,319243000.0
December 2017,23745000.0,-95694000.0,550830000.0,234645000.0
March 2018,24252000.0,80000.0,564233000.0,272152000.0
