,NetIncomeLoss,Assets
March 2010,899000.0,
June 2010,-1525000.0,
September 2010,969000.0,
December 2010,598000.0,1107057000.0
March 2011,1349000.0,
June 2011,2513000.0,1096377000.0
September 2011,2179000.0,1135599000.0
December 2011,2384000.0,1177165000.0
March 2012,2210000.0,1162045000.0
June 2012,1565000.0,1160026000.0
September 2012,2622000.0,1192135000.0
December 2012,2529000.0,1226108000.0
March 2013,3244000.0,1220287000.0
June 2013,3133000.0,1276069000.0
September 2013,3609000.0,1264939000.0
December 2013,3760000.0,1268655000.0
March 2014,3337000.0,1273772000.0
June 2014,3505000.0,1306503000.0
September 2014,3553000.0,1427567000.0
December 2014,3744000.0,1629387000.0
March 2015,4192000.0,1680677000.0
June 2015,3858000.0,1683564000.0
September 2015,4381000.0,1744153000.0
December 2015,4083000.0,1782892000.0
March 2016,4553000.0,1790132000.0
June 2016,3716000.0,1819069000.0
September 2016,2540000.0,1772438000.0
December 2016,3968000.0,1780699000.0
March 2017,3397000.0,1800590000.0
June 2017,1886000.0,1768928000.0
September 2017,2584000.0,1785656000.0
December 2017,4037000.0,1794066000.0
March 2018,3649000.0,1878217000.0
June 2018,3289000.0,1899787000.0
September 2018,5301000.0,1894330000.0
December 2018,4064000.0,1966457000.0
March 2019,5899000.0,2005642000.0
June 2019,6572000.0,2070304000.0
September 2019,5085000.0,2092793000.0
December 2019,5768000.0,2096779000.0
March 2020,3278000.0,2196374000.0
June 2020,3323000.0,2468814000.0
September 2020,4293000.0,2601847000.0
December 2020,6084000.0,2567837000.0
March 2021,9731000.0,2620718000.0
June 2021,8235000.0,2865669000.0
September 2021,9198000.0,2584410000.0
December 2021,8591000.0,2652905000.0
March 2022,8672000.0,2724082000.0
June 2022,11204000.0,2777016000.0
