,NetIncomeLoss,Assets
March 2009,5736250.0,
June 2009,5736250.0,
September 2009,5736250.0,
December 2009,5736250.0,
March 2010,11937000.0,
June 2010,645000.0,
September 2010,-7821000.0,
December 2010,5073000.0,7310724000.0
March 2011,3081000.0,
June 2011,26467000.0,7082547000.0
September 2011,16788000.0,7023288000.0
December 2011,-11886000.0,6693666000.0
March 2012,10653000.0,6461355000.0
June 2012,14958000.0,
September 2012,17761000.0,
December 2012,-18817000.0,9193368000.0
March 2013,21192000.0,8702551000.0
June 2013,37539000.0,8435934000.0
September 2013,19621000.0,8380225000.0
December 2013,20094000.0,8158015000.0
March 2014,23747000.0,7855638000.0
June 2014,21309000.0,7710145000.0
September 2014,19532000.0,7673339000.0
December 2014,20593000.0,7449109000.0
March 2015,-2988000.0,7364156000.0
June 2015,-3109000.0,7398325000.0
September 2015,4569000.0,7203822000.0
December 2015,-976000.0,7099149000.0
March 2016,14171000.0,6874572000.0
June 2016,14339000.0,6712596000.0
September 2016,15120000.0,6592113000.0
December 2016,15556000.0,6501824000.0
March 2017,15150000.0,6414607000.0
June 2017,17104000.0,6235826000.0
September 2017,3319000.0,6288217000.0
December 2017,17073000.0,6189053000.0
March 2018,16917000.0,6247121000.0
June 2018,19649000.0,6501562000.0
September 2018,23100000.0,6656674000.0
December 2018,24744000.0,6583352000.0
March 2019,23470000.0,6603191000.0
June 2019,23979000.0,6464127000.0
September 2019,7383000.0,6333505000.0
December 2019,-991000.0,9297661000.0
March 2020,1801000.0,9238571000.0
June 2020,21787000.0,9932719000.0
September 2020,27438000.0,10018991000.0
December 2020,23301000.0,9826011000.0
March 2021,30373000.0,10153342000.0
June 2021,40827000.0,10461813000.0
September 2021,41671000.0,10606865000.0
December 2021,33280000.0,9899720000.0
March 2022,37521000.0,10190120000.0
June 2022,40432000.0,10247774000.0
