,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,174500000.0,118000000.0,-45998416.0,,
June 2020,174500000.0,118000000.0,-1584.0,1036723112.0,1598656.0
September 2020,185000000.0,128000000.0,-39000000.0,1036383168.0,863887.0
December 2020,,,36445044.0,1036571485.0,722218.0
March 2021,166500000.0,111000000.0,78081660.0,1036400606.0,415288.0
June 2021,166500000.0,111000000.0,-24255480.0,1036162763.0,152466.0
September 2021,213000000.0,135000000.0,-107000000.0,10957000000.0,2914000000.0
December 2021,254000000.0,169000000.0,72000000.0,10988000000.0,2469000000.0
March 2022,225000000.0,140000000.0,-11000000.0,11221000000.0,2733000000.0
June 2022,242000000.0,157000000.0,51000000.0,10878000000.0,2437000000.0
