,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2017,2184000.0,1503000.0,-2184000.0,,
September 2017,2770000.0,1564000.0,-2802000.0,,
December 2017,2196000.0,863000.0,-2170000.0,13443000.0,13292000.0
March 2018,2964000.0,1274000.0,-3018000.0,,
June 2018,2697000.0,1707000.0,-3082000.0,,
September 2018,2374000.0,1544000.0,-2910000.0,7525000.0,6803000.0
December 2018,2286000.0,1102000.0,-3730000.0,28327000.0,27502000.0
March 2019,8054000.0,6465000.0,-7410000.0,23017000.0,21527000.0
June 2019,3349000.0,1439000.0,-3249000.0,18244000.0,16755000.0
September 2019,5042000.0,3418000.0,-4965000.0,13507000.0,12107000.0
December 2019,2662000.0,233000.0,-2696000.0,17072000.0,15009000.0
March 2020,8878000.0,6268000.0,-9049000.0,17241000.0,15341000.0
June 2020,4530000.0,1609000.0,-4730000.0,14559000.0,12823000.0
September 2020,6255000.0,2826000.0,-6504000.0,11395000.0,9785000.0
December 2020,7201000.0,3401000.0,-7687000.0,26319000.0,24701000.0
March 2021,4944000.0,886000.0,5116000.0,31186000.0,30274000.0
June 2021,5256000.0,1990000.0,-2016000.0,29906000.0,29075000.0
September 2021,6005000.0,2678000.0,-6094000.0,26606000.0,25863000.0
December 2021,4499000.0,681000.0,1039000.0,27465000.0,23604000.0
March 2022,6545000.0,1618000.0,-5330000.0,23196000.0,18751000.0
June 2022,5953000.0,690000.0,-1558000.0,23046000.0,19776000.0
