,OperatingExpenses,NetIncomeLoss,Assets
March 2009,123098000.0,-41999500.0,
June 2009,123098000.0,-41999500.0,
September 2009,123098000.0,-41999500.0,
December 2009,123098000.0,-41999500.0,
March 2010,112767000.0,-18308000.0,
June 2010,122953000.0,14723000.0,
September 2010,125308000.0,-8530000.0,
December 2010,114126000.0,-10288000.0,3045824000.0
March 2011,157972000.0,-16116000.0,
June 2011,178698000.0,-2523000.0,3333213000.0
September 2011,166994000.0,31319000.0,3298630000.0
December 2011,167062000.0,-1273000.0,3290018000.0
March 2012,169842000.0,-6513000.0,3250938000.0
June 2012,183473000.0,18885000.0,3340832000.0
September 2012,187644000.0,15196000.0,3345237000.0
December 2012,187046000.0,13730000.0,3346385000.0
March 2013,190418000.0,8493000.0,3637620000.0
June 2013,206121000.0,40510000.0,3653849000.0
September 2013,207213000.0,31959000.0,3705655000.0
December 2013,202089000.0,31959000.0,3717974000.0
March 2014,207324000.0,,3843665000.0
June 2014,229677000.0,,4108764000.0
September 2014,247077000.0,,4133988000.0
December 2014,233725000.0,,4128379000.0
March 2015,231253000.0,54555250.0,3993032000.0
June 2015,233909000.0,54555250.0,3922339000.0
September 2015,236036000.0,54555250.0,3966469000.0
December 2015,231227000.0,54555250.0,3980211000.0
March 2016,233980000.0,41872000.0,3940338000.0
June 2016,241211000.0,41872000.0,3960330000.0
September 2016,239416000.0,41174000.0,3965032000.0
December 2016,224991000.0,75434000.0,4023393000.0
March 2017,223526000.0,21758000.0,3992764000.0
June 2017,234218000.0,42246000.0,4001666000.0
September 2017,315094000.0,3914000.0,6865063000.0
December 2017,402283000.0,6917000.0,6794805000.0
March 2018,381523000.0,23689000.0,6487006000.0
June 2018,395628000.0,63714000.0,6447221000.0
September 2018,380063000.0,73975000.0,6184705000.0
December 2018,347967000.0,27265000.0,6005097000.0
March 2019,350352000.0,27253000.0,6000530000.0
June 2019,360576000.0,33444000.0,5941667000.0
September 2019,317699000.0,32463000.0,5875645000.0
December 2019,319417000.0,34682000.0,5851400000.0
March 2020,277879000.0,-29324000.0,6069225000.0
June 2020,136646000.0,-115074000.0,5917437000.0
September 2020,160450000.0,-173101000.0,5746501000.0
December 2020,155202000.0,-86942000.0,5617172000.0
March 2021,172294000.0,-77985000.0,5328563000.0
June 2021,204411000.0,-51447000.0,5296537000.0
September 2021,368081000.0,-148007000.0,5124244000.0
December 2021,235832000.0,-27729000.0,5148976000.0
March 2022,242613000.0,-15247000.0,4921657000.0
June 2022,273873000.0,32966000.0,4933226000.0
