,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2012,489000000.0,2150250000.0,512750000.0,,
March 2013,489000000.0,2150250000.0,512750000.0,,
June 2013,489000000.0,2150250000.0,512750000.0,,
September 2013,489000000.0,2150250000.0,512750000.0,,
December 2013,549250000.0,2179250000.0,412000000.0,,
March 2014,549250000.0,2179250000.0,412000000.0,,
June 2014,549250000.0,2179250000.0,412000000.0,,
September 2014,549250000.0,2179250000.0,412000000.0,,
December 2014,532000000.0,1973000000.0,547000000.0,,
March 2015,552000000.0,1974000000.0,305000000.0,,
June 2015,602000000.0,2040000000.0,224000000.0,,
September 2015,652000000.0,2038000000.0,1385000000.0,,
December 2015,585000000.0,1998000000.0,267000000.0,,
March 2016,624000000.0,2021000000.0,320000000.0,,
June 2016,555000000.0,1938000000.0,2272000000.0,,
September 2016,-50000000.0,-577000000.0,302000000.0,,
December 2016,356000000.0,1204000000.0,267000000.0,,
March 2017,486000000.0,1449000000.0,-612000000.0,,
June 2017,508000000.0,1512000000.0,165000000.0,,
September 2017,364000000.0,1288000000.0,524000000.0,,
December 2017,388000000.0,1202000000.0,1436000000.0,,
March 2018,402000000.0,1227000000.0,778000000.0,,
June 2018,435000000.0,1221000000.0,451000000.0,,
September 2018,439000000.0,1219000000.0,-757000000.0,,
December 2018,466000000.0,1211000000.0,177000000.0,,
March 2019,457000000.0,1214000000.0,419000000.0,,
June 2019,481000000.0,1253000000.0,-27000000.0,,
September 2019,438000000.0,1229000000.0,480000000.0,,
December 2019,485000000.0,1218000000.0,333000000.0,,
March 2020,450000000.0,1109000000.0,-821000000.0,,
June 2020,455000000.0,1131000000.0,9000000.0,,
September 2020,484000000.0,1166000000.0,157000000.0,,
December 2020,468000000.0,1159000000.0,223000000.0,,
March 2021,503000000.0,1199000000.0,259000000.0,,
June 2021,506000000.0,1291000000.0,392000000.0,,
September 2021,502000000.0,1280000000.0,2553000000.0,,
December 2021,504000000.0,1201000000.0,513000000.0,,
March 2022,517000000.0,1249000000.0,250000000.0,,
June 2022,509000000.0,1229000000.0,409000000.0,,
