,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2015,,4000.0,-10675.0,,,
September 2015,,6000.0,-6126.0,,,
December 2015,,0.0,-5328.0,,,
March 2016,,0.0,-3278.0,,,
June 2016,,0.0,-2552.0,,,
September 2016,,0.0,-6824.0,,,
December 2016,,0.0,-4163.0,,,
March 2017,,0.0,-62189.0,,,
June 2017,592213.0,209160.0,-640826.0,,,
September 2017,1539384.0,209160.0,-2736557.0,,,
December 2017,699444.0,209160.0,-3599055.0,,,
March 2018,7576654.0,209160.0,-28808820.0,,,
June 2018,7629544.0,,-91251.0,,,
September 2018,10306164.0,,30151246.0,,,
December 2018,19692984.0,,-2617723.0,,,
March 2019,20597787.0,,-6018935.0,,,
June 2019,25454300.0,,-854506.0,,,
September 2019,23533313.0,,-1231222.0,,,
December 2019,19513042.0,,2379982.0,,,
March 2020,15318334.0,,2494351.0,,,
June 2020,17147053.0,,-1093377.0,,,
September 2020,11978630.0,,2239045.0,,,
December 2020,10917150.0,,-1440694.0,,,
March 2021,0.0,,0.0,23236956.0,19640052.0,
June 2021,9878785.0,,-3548007.0,50257616.0,47923815.0,
September 2021,10562861.0,,-2714765.0,47753850.0,40602058.0,
December 2021,7831883.0,,-6940162.0,45660343.0,28493602.0,
March 2022,8681089.0,,-3903563.0,43164724.0,26891742.0,
June 2022,7308703.0,,-1353010.0,43852047.0,22903877.0,
