,NetIncomeLoss,Assets,AssetsCurrent
March 2017,-987644.0,,
June 2017,70662.0,,
September 2017,82269.0,,
December 2017,-1592456.0,6171444.0,4358082.0
March 2018,-1633713.0,61174061.0,9795501.0
June 2018,-19140603.0,25367831.0,11698707.0
September 2018,1072910.0,23272265.0,10076676.0
December 2018,-3802921.0,21759388.0,8258012.0
March 2019,-2637183.0,20784827.0,9235725.0
June 2019,-467491.0,22459816.0,10468388.0
September 2019,2304108.0,21811381.0,9181971.0
December 2019,452183.0,20590627.0,8712314.0
March 2020,384362.0,19877420.0,6435227.0
June 2020,-312384.0,17640869.0,4085459.0
September 2020,-612229.0,18158401.0,5509472.0
December 2020,-7607896.0,8424626.0,5070555.0
March 2021,-572167.0,8023154.0,4813096.0
June 2021,-1023504.0,8018063.0,4984552.0
September 2021,-982328.0,7973847.0,4971915.0
December 2021,-1020419.0,10786780.0,7684808.0
March 2022,-52351.0,11691403.0,8680982.0
June 2022,-260502.0,11356124.0,8401185.0
