,NetIncomeLoss,Assets,AssetsCurrent
June 2009,6354750.0,,
September 2009,6354750.0,,
December 2009,6354750.0,,
March 2010,6354750.0,,
June 2010,28169000.0,,
September 2010,14817000.0,,
December 2010,23638000.0,,
March 2011,18070000.0,3024023000.0,1365649000.0
June 2011,51136000.0,3027569000.0,1376788000.0
September 2011,75332000.0,3136169000.0,1471410000.0
December 2011,62860000.0,3207349000.0,1537695000.0
March 2012,50627000.0,3314791000.0,1653657000.0
June 2012,61945000.0,,
September 2012,46116000.0,3090078000.0,1442662000.0
December 2012,56184000.0,3150906000.0,1396652000.0
March 2013,54813000.0,3177528000.0,1424352000.0
June 2013,70313000.0,3168023000.0,1431345000.0
September 2013,67813000.0,3184519000.0,1464009000.0
December 2013,47167000.0,3050133000.0,1348092000.0
March 2014,46895000.0,2940818000.0,1255977000.0
June 2014,71115000.0,2963413000.0,1300753000.0
September 2014,65284000.0,2829126000.0,1178724000.0
December 2014,52807000.0,2832070000.0,1154546000.0
March 2015,43363000.0,2863982000.0,1148669000.0
June 2015,64306000.0,2853179000.0,1128913000.0
September 2015,56216000.0,2874625000.0,1147613000.0
December 2015,108055000.0,2966508000.0,1134183000.0
March 2016,65517000.0,3010171000.0,1189771000.0
June 2016,67817000.0,3041680000.0,1210228000.0
September 2016,62830000.0,3093619000.0,1271813000.0
December 2016,55590000.0,3166535000.0,1358783000.0
March 2017,66253000.0,3373105000.0,1294480000.0
June 2017,79540000.0,3575525000.0,1506976000.0
September 2017,73647000.0,3529635000.0,1449277000.0
December 2017,69773000.0,3539296000.0,1425160000.0
March 2018,82506000.0,3603366000.0,1488719000.0
June 2018,104204000.0,3632032000.0,1511511000.0
September 2018,92713000.0,3735386000.0,1601897000.0
December 2018,132037000.0,3797977000.0,1661866000.0
March 2019,89575000.0,3831841000.0,1699340000.0
June 2019,117386000.0,4513650000.0,2116399000.0
September 2019,114325000.0,4568858000.0,2163403000.0
December 2019,112026000.0,4630627000.0,2222763000.0
March 2020,138866000.0,4793966000.0,2328188000.0
June 2020,129329000.0,4703989000.0,2243540000.0
September 2020,136081000.0,5284898000.0,2811043000.0
December 2020,144371000.0,5368184000.0,2821366000.0
March 2021,199177000.0,5499601000.0,2636172000.0
June 2021,92102000.0,5984942000.0,2476815000.0
September 2021,154834000.0,6025792000.0,2419909000.0
December 2021,128931000.0,5944033000.0,2355140000.0
March 2022,90873000.0,6025575000.0,2445676000.0
June 2022,138284000.0,5962399000.0,2421153000.0
