,NetIncomeLoss,Assets
March 2015,293250000.0,
June 2015,293250000.0,
September 2015,293250000.0,
December 2015,293250000.0,
March 2016,125000000.0,
June 2016,219000000.0,
September 2016,359000000.0,
December 2016,470000000.0,262051000000.0
March 2017,349000000.0,
June 2017,321000000.0,
September 2017,385000000.0,
December 2017,963000000.0,281872000000.0
March 2018,407000000.0,279134000000.0
June 2018,420000000.0,299785000000.0
September 2018,378000000.0,304955000000.0
December 2018,368000000.0,299145000000.0
March 2019,133000000.0,314927000000.0
June 2019,222000000.0,323196000000.0
September 2019,-201000000.0,326285000000.0
December 2019,460000000.0,336016000000.0
March 2020,502000000.0,324986000000.0
June 2020,-145000000.0,342639000000.0
September 2020,-327000000.0,350313000000.0
December 2020,561000000.0,368319000000.0
March 2021,464000000.0,370238000000.0
June 2021,462000000.0,384128000000.0
September 2021,372000000.0,381876000000.0
December 2021,331000000.0,392015000000.0
March 2022,469000000.0,370718000000.0
June 2022,456000000.0,340435000000.0
