,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,1949500.0,,,
June 2009,1949500.0,,,
September 2009,1949500.0,,,
December 2009,1949500.0,,,
March 2010,2365000.0,,,
June 2010,1945000.0,,,
September 2010,1878000.0,,,
December 2010,2188000.0,,188498000.0,61887000.0
March 2011,2185000.0,,,
June 2011,2081000.0,,197790000.0,74819000.0
September 2011,2297000.0,,198429000.0,75728000.0
December 2011,2283000.0,,202558000.0,80938000.0
March 2012,2267000.0,,165525000.0,45543000.0
June 2012,2327000.0,,169146000.0,50139000.0
September 2012,2090000.0,,173490000.0,56849000.0
December 2012,2509000.0,,174246000.0,59959000.0
March 2013,2143000.0,,177903000.0,65777000.0
June 2013,2299000.0,,181866000.0,70638000.0
September 2013,2223000.0,,186017000.0,76291000.0
December 2013,2484000.0,,187526000.0,78844000.0
March 2014,2182000.0,,188847000.0,81166000.0
June 2014,2418000.0,,193020000.0,86429000.0
September 2014,2404000.0,,197995000.0,92189000.0
December 2014,2465000.0,,200420000.0,91762000.0
March 2015,2399000.0,3221500.0,200150000.0,92140000.0
June 2015,2400000.0,3221500.0,186237000.0,79491000.0
September 2015,2467000.0,3221500.0,193483000.0,88781000.0
December 2015,2362000.0,3221500.0,196499000.0,91961000.0
March 2016,2400000.0,4066000.0,195814000.0,92303000.0
June 2016,2331000.0,3687000.0,198200000.0,94722000.0
September 2016,2482000.0,6081000.0,205330000.0,101756000.0
December 2016,2399000.0,3920000.0,210159000.0,105036000.0
March 2017,2420000.0,4620000.0,213629000.0,108722000.0
June 2017,2518000.0,5278000.0,219509000.0,113004000.0
September 2017,2657000.0,5667000.0,222359000.0,114594000.0
December 2017,2558000.0,11583000.0,228446000.0,118015000.0
March 2018,2501000.0,4262000.0,231033000.0,117517000.0
June 2018,2565000.0,6638000.0,238682000.0,118084000.0
September 2018,2790000.0,4554000.0,246015000.0,116768000.0
December 2018,2628000.0,4231000.0,244671000.0,101358000.0
March 2019,2673000.0,5128000.0,255069000.0,105348000.0
June 2019,2639000.0,6033000.0,261473000.0,110298000.0
September 2019,2928000.0,9902000.0,273833000.0,118808000.0
December 2019,3260000.0,4993000.0,247037000.0,92735000.0
March 2020,3219000.0,5544000.0,251867000.0,97368000.0
June 2020,2881000.0,6101000.0,259270000.0,105692000.0
September 2020,2909000.0,9324000.0,271707000.0,113068000.0
December 2020,3159000.0,7254000.0,279098000.0,123996000.0
March 2021,3067000.0,7031000.0,285410000.0,131445000.0
June 2021,2957000.0,11093000.0,297112000.0,135317000.0
September 2021,3145000.0,11308000.0,310908000.0,146805000.0
December 2021,3674000.0,7613000.0,316196000.0,150430000.0
March 2022,3635000.0,8668000.0,324747000.0,152766000.0
June 2022,3848000.0,10238000.0,336733000.0,164620000.0
