,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,,,,
June 2010,,,,
September 2010,,,,
December 2010,,,,
March 2011,23234500.0,1189750.0,,
June 2011,23234500.0,1189750.0,,
September 2011,23234500.0,1189750.0,,
December 2011,23234500.0,1189750.0,,
March 2012,25367000.0,3509000.0,,
June 2012,41859000.0,-1967000.0,,
September 2012,27621000.0,2446000.0,,
December 2012,28526000.0,4174000.0,1913632000.0,136017000.0
March 2013,43605000.0,-50743000.0,1975350000.0,206953000.0
June 2013,32426000.0,24579000.0,2032751000.0,173210000.0
September 2013,33017000.0,15044000.0,2087767000.0,147672000.0
December 2013,32779000.0,23743000.0,2102670000.0,165170000.0
March 2014,35404000.0,16048000.0,2121512000.0,189001000.0
June 2014,33204000.0,21714000.0,2166482000.0,224681000.0
September 2014,32856000.0,15379000.0,2153838000.0,230437000.0
December 2014,36219000.0,18894000.0,2141076000.0,223158000.0
March 2015,36845000.0,22532000.0,2153514000.0,254149000.0
June 2015,36890000.0,26919000.0,2148670000.0,205013000.0
September 2015,36419000.0,20558000.0,2153941000.0,167141000.0
December 2015,38010000.0,23918000.0,2150541000.0,152713000.0
March 2016,40031000.0,24727000.0,2143991000.0,159659000.0
June 2016,40756000.0,30403000.0,2107835000.0,150563000.0
September 2016,39616000.0,22510000.0,2128697000.0,146146000.0
December 2016,43564000.0,17120000.0,2359017000.0,154399000.0
March 2017,46146000.0,41374000.0,2376458000.0,166465000.0
June 2017,48869000.0,33040000.0,2418372000.0,167906000.0
September 2017,46369000.0,31105000.0,2463150000.0,195786000.0
December 2017,47555000.0,51444000.0,2468644000.0,192461000.0
March 2018,50212000.0,37298000.0,2514480000.0,196346000.0
June 2018,53137000.0,40426000.0,2481754000.0,160257000.0
September 2018,49427000.0,33600000.0,2497414000.0,174458000.0
December 2018,48815000.0,46657000.0,2524306000.0,193891000.0
March 2019,55875000.0,42042000.0,3196536000.0,187635000.0
June 2019,56491000.0,49327000.0,3193479000.0,187140000.0
September 2019,53964000.0,41254000.0,3211226000.0,228129000.0
December 2019,55166000.0,47763000.0,3330420000.0,228888000.0
March 2020,57369000.0,30732000.0,3350994000.0,284165000.0
June 2020,49247000.0,359000.0,3611596000.0,576921000.0
September 2020,53301000.0,-6654000.0,3673521000.0,615497000.0
December 2020,59646000.0,2555000.0,3726648000.0,624185000.0
March 2021,60110000.0,7132000.0,3789665000.0,686154000.0
June 2021,64458000.0,18815000.0,3740883000.0,654464000.0
September 2021,67135000.0,26819000.0,3711866000.0,648627000.0
December 2021,65118000.0,17693000.0,3640047000.0,540271000.0
March 2022,71746000.0,19406000.0,3594123000.0,521073000.0
June 2022,73673000.0,24945000.0,3525393000.0,516909000.0
