,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2010,7830000.0,-6065000.0,,
September 2010,7151000.0,-7756000.0,,
December 2010,7039000.0,-8742000.0,,
March 2011,6470000.0,-4064000.0,,
June 2011,7896000.0,-6845000.0,99099000.0,68381000.0
September 2011,7191000.0,-3422000.0,93068000.0,62559000.0
December 2011,6698000.0,-7387000.0,88648000.0,60132000.0
March 2012,5665000.0,-1711000.0,82210000.0,54244000.0
June 2012,6530000.0,-3468000.0,78856000.0,51470000.0
September 2012,5819000.0,-1725000.0,76626000.0,49722000.0
December 2012,5861000.0,-5365000.0,74634000.0,47350000.0
March 2013,5471000.0,45000.0,70388000.0,43541000.0
June 2013,5733000.0,-1379000.0,67927000.0,41637000.0
September 2013,4733000.0,-2213000.0,68401000.0,42684000.0
December 2013,5891000.0,-5712000.0,65982000.0,40595000.0
March 2014,6529000.0,-2560000.0,61730000.0,36733000.0
June 2014,6148000.0,-3773000.0,65754000.0,41670000.0
September 2014,5008000.0,-3444000.0,60462000.0,36754000.0
December 2014,5159000.0,-2997000.0,55068000.0,33103000.0
March 2015,4879000.0,-200000.0,50866000.0,30711000.0
June 2015,5459000.0,-834000.0,50439000.0,31581000.0
September 2015,5400000.0,1706000.0,50616000.0,31926000.0
December 2015,5246000.0,-520000.0,52649000.0,34034000.0
March 2016,5015000.0,1326000.0,50522000.0,32094000.0
June 2016,5750000.0,744000.0,54978000.0,35818000.0
September 2016,5739000.0,-595000.0,56559000.0,37103000.0
December 2016,5581000.0,-2447000.0,57727000.0,38419000.0
March 2017,88105000.0,54208000.0,54364000.0,35174000.0
June 2017,26798000.0,5263000.0,55644000.0,37302000.0
September 2017,27763000.0,7408000.0,57143000.0,39123000.0
December 2017,32877000.0,5393000.0,59037000.0,41384000.0
March 2018,-25964000.0,-2264000.0,58438000.0,43101000.0
June 2018,45088000.0,-853000.0,649358000.0,263532000.0
September 2018,128069000.0,-77025000.0,665412000.0,282923000.0
December 2018,48848000.0,10513000.0,678264000.0,298724000.0
March 2019,53096000.0,9157000.0,699954000.0,318290000.0
June 2019,51715000.0,17380000.0,722491000.0,328607000.0
September 2019,48402000.0,17745000.0,731550000.0,340067000.0
December 2019,45237000.0,17037000.0,724478000.0,334835000.0
March 2020,41501000.0,5998000.0,781700000.0,398813000.0
June 2020,40807000.0,11903000.0,790322000.0,411835000.0
September 2020,41373000.0,17511000.0,829471000.0,457316000.0
December 2020,44286000.0,21599000.0,825865000.0,455025000.0
March 2021,52470000.0,33886000.0,917902000.0,499767000.0
June 2021,54023000.0,42901000.0,986397000.0,562374000.0
September 2021,61340000.0,50723000.0,1010330000.0,583435000.0
December 2021,65825000.0,67622000.0,1068151000.0,634709000.0
March 2022,75030000.0,86798000.0,1234619000.0,782260000.0
June 2022,72282000.0,117151000.0,1373332000.0,907426000.0
