,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2005,538332.875,228507.5625,309825.3125,-679407.5,,,
March 2006,538332.875,228507.5625,309825.3125,-679407.5,,,
June 2006,538332.875,228507.5625,309825.3125,-679407.5,,,
September 2006,538332.875,228507.5625,309825.3125,-679407.5,,,
December 2006,538332.875,228507.5625,309825.3125,-679407.5,,,
March 2007,538332.875,228507.5625,309825.3125,-679407.5,,,
June 2007,538332.875,228507.5625,309825.3125,-679407.5,,,
September 2007,538332.875,228507.5625,309825.3125,-679407.5,,,
December 2007,538332.875,228507.5625,309825.3125,-679407.5,,,
March 2008,538332.875,228507.5625,309825.3125,-679407.5,,,
June 2008,538332.875,228507.5625,309825.3125,-679407.5,,,
September 2008,538332.875,228507.5625,309825.3125,-679407.5,,,
December 2008,538332.875,228507.5625,309825.3125,-679407.5,,,
March 2009,538332.875,228507.5625,309825.3125,-679407.5,,,
June 2009,538332.875,228507.5625,309825.3125,-679407.5,,,
September 2009,538332.875,228507.5625,309825.3125,-679407.5,,,
December 2009,611098.75,171921.75,439177.0,-736542.25,,,
March 2010,611098.75,171921.75,439177.0,-736542.25,,,
June 2010,611098.75,171921.75,439177.0,-736542.25,,,
September 2010,611098.75,171921.75,439177.0,-736542.25,,,
December 2010,256515.0,126385.0,130130.0,-324708.0,,,
March 2011,330068.0,155603.0,174465.0,-304620.0,,,
June 2011,221554.0,84757.0,136797.0,-263383.0,,,
September 2011,270864.0,231731.0,39133.0,-486036.0,,,
December 2011,239949.0,102564.0,137385.0,-292039.0,,,
March 2012,330196.0,141229.0,188967.0,-469554.0,,,
June 2012,319557.0,141810.0,177747.0,-115079.0,,,
September 2012,315984.0,103441.0,212543.0,2126163.0,,,
December 2012,285546.0,143310.0,142236.0,249587.5,,,
March 2013,300050.0,105069.0,194981.0,249587.5,,,
June 2013,224326.0,102851.0,121475.0,249587.5,,,
September 2013,167976.0,59785.0,108191.0,249587.5,,,
December 2013,467924.0,170135.0,297789.0,,,,
March 2014,157734.0,84099.0,73635.0,,,,
June 2014,155093.0,85223.0,69870.0,,,,
