,NetIncomeLoss,Assets,AssetsCurrent
March 2010,354960.5,,
June 2010,354960.5,,
September 2010,277189.0,,
December 2010,,2815422.0,816820.0
March 2011,543236.5,,
June 2011,543236.5,2508107.0,915987.0
September 2011,496801.0,2219257.0,819619.0
December 2011,,1912917.0,660626.0
March 2012,,1710749.0,543865.0
June 2012,,1477279.0,378191.0
September 2012,,1294102.0,256344.0
December 2012,,844426.0,283816.0
March 2013,,415005.0,174755.0
June 2013,,295869.0,172279.0
September 2013,,252440.0,167279.0
December 2013,,233853.0,167279.0
March 2014,,218006.0,167279.0
