,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,2645750000.0,1163500000.0,,
June 2007,2645750000.0,1163500000.0,,
September 2007,2645750000.0,1163500000.0,,
December 2007,2645750000.0,1163500000.0,,
March 2008,2897000000.0,994000000.0,,
June 2008,3746000000.0,337000000.0,,
September 2008,2974000000.0,920000000.0,,
December 2008,3486000000.0,726000000.0,55815000000.0,14990000000.0
March 2009,3128000000.0,984000000.0,,
June 2009,3037000000.0,859000000.0,55890000000.0,15684000000.0
September 2009,3156000000.0,1035000000.0,57449000000.0,17304000000.0
December 2009,3413000000.0,944000000.0,59045000000.0,18200000000.0
March 2010,3276000000.0,1191000000.0,59541000000.0,18379000000.0
June 2010,3359000000.0,1123000000.0,60424000000.0,18982000000.0
September 2010,3548000000.0,1277000000.0,63023000000.0,18256000000.0
December 2010,4087000000.0,1043000000.0,63063000000.0,18393000000.0
March 2011,3617000000.0,1346000000.0,65335000000.0,19818000000.0
June 2011,3733000000.0,1267000000.0,66115000000.0,20429000000.0
September 2011,3899000000.0,1271000000.0,70910000000.0,24508000000.0
December 2011,4308000000.0,1258000000.0,67889000000.0,20350000000.0
March 2012,4096000000.0,1388000000.0,72690000000.0,22690000000.0
June 2012,4080000000.0,1337000000.0,73465000000.0,22727000000.0
September 2012,4277000000.0,1557000000.0,71700000000.0,20331000000.0
December 2012,4853000000.0,1244000000.0,80885000000.0,21052000000.0
March 2013,4614000000.0,1192000000.0,83126000000.0,22717000000.0
June 2013,4825000000.0,1436000000.0,80201000000.0,20618000000.0
September 2013,4869000000.0,1570000000.0,81863000000.0,21194000000.0
December 2013,5054000000.0,1427000000.0,81882000000.0,20380000000.0
March 2014,5194000000.0,1099000000.0,84622000000.0,22364000000.0
June 2014,5206000000.0,1408000000.0,85466000000.0,22851000000.0
September 2014,5436000000.0,1602000000.0,85426000000.0,22963000000.0
December 2014,5427000000.0,1510000000.0,86300000000.0,23556000000.0
March 2015,5834000000.0,1413000000.0,89719000000.0,26774000000.0
June 2015,5852000000.0,1585000000.0,91423000000.0,27566000000.0
September 2015,6301000000.0,1597000000.0,108272000000.0,29935000000.0
December 2015,6325000000.0,1218000000.0,111383000000.0,31639000000.0
March 2016,6758000000.0,1611000000.0,117855000000.0,33745000000.0
June 2016,6793000000.0,1754000000.0,119603000000.0,33298000000.0
September 2016,7033000000.0,1968000000.0,123642000000.0,35768000000.0
December 2016,7817000000.0,1684000000.0,122810000000.0,33879000000.0
March 2017,7022000000.0,2172000000.0,137157000000.0,40989000000.0
June 2017,7328000000.0,2284000000.0,138097000000.0,41239000000.0
September 2017,7387000000.0,2485000000.0,140432000000.0,40921000000.0
December 2017,7820000000.0,3617000000.0,139058000000.0,37084000000.0
March 2018,8506000000.0,2836000000.0,155569000000.0,48353000000.0
June 2018,8386000000.0,2922000000.0,154611000000.0,46634000000.0
September 2018,8479000000.0,3188000000.0,151087000000.0,38754000000.0
December 2018,8703000000.0,3040000000.0,152221000000.0,38692000000.0
March 2019,8517000000.0,3467000000.0,161197000000.0,42815000000.0
June 2019,8415000000.0,3293000000.0,167200000000.0,42038000000.0
September 2019,8960000000.0,3538000000.0,173709000000.0,43541000000.0
December 2019,9301000000.0,3541000000.0,173889000000.0,42634000000.0
March 2020,10015000000.0,3382000000.0,189067000000.0,58807000000.0
June 2020,10001000000.0,6637000000.0,192483000000.0,58918000000.0
September 2020,10174000000.0,3172000000.0,190969000000.0,54821000000.0
December 2020,11514000000.0,2212000000.0,197289000000.0,53718000000.0
March 2021,10223000000.0,4862000000.0,205171000000.0,59508000000.0
June 2021,10359000000.0,4266000000.0,210292000000.0,58916000000.0
September 2021,10725000000.0,4086000000.0,213045000000.0,61610000000.0
December 2021,11272000000.0,4071000000.0,212206000000.0,61758000000.0
March 2022,11401000000.0,5027000000.0,221238000000.0,69029000000.0
June 2022,11709000000.0,5070000000.0,230172000000.0,68356000000.0
