,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 1998,,,,-346820.8695652174,,
September 1998,,,,-346820.8695652174,,
December 1998,,,,-346820.8695652174,,
March 1999,,,,-346820.8695652174,,
June 1999,,,,-346820.8695652174,,
September 1999,,,,-346820.8695652174,,
December 1999,,,,-346820.8695652174,,
March 2000,,,,-346820.8695652174,,
June 2000,,,,-346820.8695652174,,
September 2000,,,,-346820.8695652174,,
December 2000,,,,-346820.8695652174,,
March 2001,,,,-346820.8695652174,,
June 2001,,,,-346820.8695652174,,
September 2001,,,,-346820.8695652174,,
December 2001,,,,-346820.8695652174,,
March 2002,,,,-346820.8695652174,,
June 2002,,,,-346820.8695652174,,
September 2002,,,,-346820.8695652174,,
December 2002,,,,-346820.8695652174,,
March 2003,,,,-346820.8695652174,,
June 2003,,,,-346820.8695652174,,
September 2003,,,,-346820.8695652174,,
December 2003,,,,-346820.8695652174,,
March 2004,1274918.68,452876.24,822042.44,-693833.0,,
June 2004,1274918.68,452876.24,822042.44,-1750341.25,,
September 2004,1274918.68,452876.24,822042.44,-1750341.25,,
December 2004,1274918.68,452876.24,822042.44,-1750341.25,,
March 2005,1274918.68,452876.24,822042.44,-1750341.25,,
June 2005,1274918.68,452876.24,822042.44,-1006254.0,,
September 2005,1274918.68,452876.24,822042.44,-1006254.0,,
December 2005,1274918.68,452876.24,822042.44,-1006254.0,,
March 2006,1274918.68,452876.24,822042.44,-1006254.0,,
June 2006,1274918.68,452876.24,822042.44,-1508268.75,,
September 2006,1274918.68,452876.24,822042.44,-1508268.75,,
December 2006,1274918.68,452876.24,822042.44,-1508268.75,,
March 2007,1274918.68,452876.24,822042.44,-1508268.75,,
June 2007,1274918.68,452876.24,822042.44,-1619749.75,,
September 2007,1274918.68,452876.24,822042.44,-1619749.75,,
December 2007,1274918.68,452876.24,822042.44,-1619749.75,,
March 2008,1274918.68,452876.24,822042.44,-1619749.75,,
June 2008,1274918.68,452876.24,822042.44,-1690554.5,,
September 2008,1274918.68,452876.24,822042.44,-1690554.5,,
December 2008,1274918.68,452876.24,822042.44,-1690554.5,,
March 2009,1274918.68,452876.24,822042.44,-1690554.5,,
June 2009,1274918.68,452876.24,822042.44,-2869557.5,,
September 2009,1274918.68,452876.24,822042.44,-2869557.5,,
December 2009,1274918.68,452876.24,822042.44,-2869557.5,,
March 2010,1274918.68,452876.24,822042.44,-2869557.5,,
June 2010,556110.75,0.0,556110.75,3341215.5,,
September 2010,556110.75,0.0,556110.75,3341215.5,,
December 2010,556110.75,0.0,556110.75,3341215.5,,
March 2011,556110.75,0.0,556110.75,3341215.5,,
June 2011,131302.0,0.0,131302.0,4339710.0,2586.0,2586.0
September 2011,33483.0,0.0,33483.0,-45277.0,,
December 2011,49997.0,0.0,49997.0,-61865.0,,
March 2012,85468.0,0.0,85468.0,-97506.0,,
June 2012,39574.0,0.0,39574.0,-51435.0,4913.0,4913.0
September 2012,15682.0,0.0,15682.0,-29913.0,611.0,611.0
December 2012,108973.0,0.0,108973.0,-150718.0,179928.0,179928.0
March 2013,230724.0,37455.0,193269.0,-284864.0,92110.0,92110.0
June 2013,225936.0,3781.0,222155.0,-325390.0,345126.0,345126.0
September 2013,452848.0,16188.0,436660.0,-548667.0,160956.0,160956.0
December 2013,382700.0,105292.0,277408.0,-487169.0,323094.0,323094.0
March 2014,1376181.0,75365.0,1300816.0,-556205.0,65048.0,65048.0
June 2014,1239366.0,52192.0,1187174.0,-1315030.0,129729.0,129729.0
September 2014,342439.0,88245.0,254194.0,-202458.0,126512.0,126512.0
December 2014,634946.0,60001.0,574945.0,-597066.0,20879.0,20879.0
March 2015,2368152.0,132171.0,2235981.0,-2292613.0,74653.0,74653.0
June 2015,627621.0,98429.0,529192.0,-528761.0,537926.0,536052.0
September 2015,966841.0,185778.0,781063.0,-695224.0,727268.0,706884.0
December 2015,308802.0,26510.0,282292.0,61247.0,502835.0,474283.0
March 2016,2136776.0,26658.0,2110118.0,-1946593.0,382654.0,354365.0
June 2016,321801.0,8860.0,312941.0,-286974.0,584643.0,556617.0
September 2016,634856.0,41410.0,593446.0,-509151.0,522641.0,494879.0
December 2016,319716.0,14462.0,305254.0,-271550.0,429618.0,392119.0
March 2017,2315684.0,3707.0,2311977.0,-2279931.0,244135.0,206900.0
June 2017,1577856.0,-146123.0,1577856.0,-3808537.0,19015678.0,3200696.0
September 2017,3679675.0,150759.0,1550217.0,-3695772.0,19173327.0,3493561.0
December 2017,3931284.0,145212.0,2272797.0,-3891016.0,18235621.0,2690465.0
March 2018,7189944.0,392934.0,2143492.0,-5090821.0,18878724.0,3473038.0
June 2018,8554878.0,1013675.0,1762801.0,-8543139.0,13730028.0,2298917.0
September 2018,17018954.0,268036.0,4595385.0,-17118897.0,15030533.0,1085177.0
December 2018,12247102.0,280130.0,2883924.0,-13603661.0,19873259.0,2881748.0
March 2019,15444332.0,1630446.0,8744695.0,-17511704.0,21831166.0,5162093.0
June 2019,6817231.0,2144.0,4582066.0,-7153329.0,12977628.0,2477832.0
September 2019,10037417.0,1144.0,2292146.0,-12597382.0,28588840.0,1799957.0
December 2019,8307930.0,1138.0,6021766.0,-10228829.0,,
