,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,27249500.0,,,,
June 2009,27249500.0,,,,
September 2009,27249500.0,,,,
December 2009,27249500.0,,,,
March 2010,29796000.0,5585500.0,,,
June 2010,29212000.0,5585500.0,,,
September 2010,32849000.0,5585500.0,,,
December 2010,38684000.0,5585500.0,,,
March 2011,39436000.0,7268000.0,,,
June 2011,44060000.0,6291000.0,,,
September 2011,50060000.0,12800000.0,,,
December 2011,60304000.0,17801000.0,,,
March 2012,54856000.0,7597000.0,,,
June 2012,56507000.0,5209000.0,,,
September 2012,63950000.0,14061000.0,,,
December 2012,72244000.0,15606000.0,,,
March 2013,68933000.0,-414000.0,,,
June 2013,70145000.0,3833000.0,,,
September 2013,75005000.0,5825000.0,,,
December 2013,77119000.0,-393000.0,,,
March 2014,71152000.0,-6549000.0,,,
June 2014,67795000.0,-614000.0,,,
September 2014,69459000.0,2470000.0,,,
December 2014,64865000.0,-27464000.0,,,
March 2015,57110000.0,-6304000.0,,,
June 2015,55385000.0,6000.0,,,
September 2015,53484000.0,3456000.0,,,
December 2015,54545000.0,-35050000.0,,,
March 2016,54502000.0,-3684000.0,,,
June 2016,51487000.0,-2520000.0,,,
September 2016,53143000.0,264000.0,,,
December 2016,52240000.0,-8239000.0,,,
March 2017,51987000.0,-5932000.0,,,
June 2017,50523000.0,-5186000.0,,,
September 2017,50374000.0,2384000.0,,,
December 2017,50319000.0,1685000.0,,,
March 2018,46727000.0,-1588000.0,,,
June 2018,47633000.0,5180000.0,,,
September 2018,53306000.0,10776000.0,,,
December 2018,53871000.0,-2160000.0,,,
March 2019,52555000.0,-445000.0,,,
June 2019,54855000.0,5511000.0,,,
September 2019,58184000.0,8214000.0,,,
December 2019,60128000.0,673000.0,,,
March 2020,53058000.0,2262000.0,,,
June 2020,53079000.0,6400000.0,,,
September 2020,54115000.0,9912000.0,,,
December 2020,60522000.0,782000.0,,,
March 2021,56442000.0,10547000.0,,,
June 2021,57074000.0,11249000.0,,,
September 2021,62943000.0,21816000.0,,,
December 2021,64585000.0,22435000.0,,,
March 2022,64152000.0,17540000.0,,,
June 2022,68828000.0,24959000.0,,,
