,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2007,2453.846153846154,477.57142857142856,-2869.0,,
March 2008,2453.846153846154,477.57142857142856,-2869.0,,
June 2008,2453.846153846154,477.57142857142856,-2869.0,,
September 2008,2453.846153846154,477.57142857142856,-2869.0,,
December 2008,2453.846153846154,477.57142857142856,-2869.0,,
March 2009,2453.846153846154,477.57142857142856,-2869.0,,
June 2009,2453.846153846154,477.57142857142856,-2869.0,,
September 2009,2453.846153846154,477.57142857142856,-2869.0,,
December 2009,2453.846153846154,477.57142857142856,-2869.0,,
March 2010,2453.846153846154,477.57142857142856,-2869.0,,
June 2010,2453.846153846154,477.57142857142856,-2869.0,,
September 2010,4477.0,277.0,-5076.0,,
December 2010,3880.0,477.57142857142856,-4623.0,,
March 2011,2453.846153846154,477.57142857142856,-2869.0,,
June 2011,2453.846153846154,477.57142857142856,-2869.0,53.0,53.0
September 2011,2655.0,405.0,-3505.0,148.0,148.0
December 2011,3965.0,,-4917.0,,
