,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,8913.0,-8913.0,,
June 2010,8913.0,-8913.0,,
September 2010,7761.0,-7761.0,,
December 2010,7715.0,-7715.0,159.0,159.0
March 2011,38476.0,-38476.0,,
June 2011,12649.0,-12649.0,,
September 2011,76126.0,-76126.0,101959.0,101959.0
December 2011,45556.0,-45556.0,41787.0,41787.0
March 2012,72340.0,-72340.0,3826.0,3826.0
June 2012,7005.0,-7005.0,98.0,98.0
September 2012,8529.0,-8529.0,,
December 2012,9273.0,-9273.0,430.0,430.0
March 2013,9908.0,-9908.0,,
June 2013,5208.0,-5208.0,0.0,
September 2013,6622.0,-6622.0,0.0,
December 2013,7070.0,-7070.0,1669.0,1669.0
March 2014,22062.0,-22062.0,11749.0,11749.0
June 2014,9460.0,-9460.0,2155.0,2155.0
