,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,616722.0,77049.0,466405.0,-189222.75,,,
June 2010,620732.0,109031.0,403856.0,-189222.75,,,
September 2010,839835.0,110000.0,660517.0,-189222.75,,,
December 2010,575260.0,122818.0,453928.0,-189222.75,349612.0,306050.0,
March 2011,920650.0,118721.0,691502.0,-265820.5,,,
June 2011,832853.0,122380.0,562969.0,-265820.5,573405.0,532488.0,
September 2011,1086071.0,142153.0,674847.0,-301171.0,618076.0,558894.0,
December 2011,377380.0,116171.0,1381565.0,-344283.0,643537.0,582497.0,
March 2012,1413007.0,220904.0,997796.0,-117896.0,608384.0,552581.0,
June 2012,1441964.0,274975.0,1013881.0,-117896.0,674746.0,620363.0,
September 2012,1363908.0,370269.0,742420.0,442966.0,1000501.0,853669.0,
December 2012,1200806.0,66886.0,829772.0,285774.0,1088824.0,948527.0,
March 2013,1983230.0,380617.0,516283.0,236968.0,1415899.0,1246506.0,
June 2013,2225801.0,434365.0,1532430.0,58788.0,1967173.0,1876297.0,
September 2013,2438798.0,330162.0,556282.0,151183.0,2675792.0,2183731.0,
December 2013,3190673.0,280071.0,-84364.0,-353163.0,4003671.0,2284012.0,
March 2014,3791502.0,576786.0,803168.0,-367614.0,4382562.0,2621856.0,
June 2014,4617828.0,600259.0,1567342.0,-706487.0,4769392.0,3048585.0,
September 2014,5570445.0,831009.0,943185.0,-1255214.0,5096117.0,3211491.0,
December 2014,1557799.0,477439.0,2910375.0,-923940.0,4976393.0,3084501.0,
March 2015,5463752.0,875382.0,2454446.0,-1594222.0,5425856.0,3654100.0,
June 2015,5592893.0,1326410.0,2351430.0,-1759920.0,4737937.0,3093112.0,
September 2015,5609439.0,1391301.0,2394092.0,-2182289.0,5201616.0,3267747.0,
December 2015,4322244.0,1036326.0,1798544.0,-727607.0,5062769.0,2981023.0,
March 2016,4312046.0,1030456.0,2288712.0,-583241.0,5670997.0,3392808.0,
June 2016,4095657.0,973980.0,2247255.0,-333265.0,6413556.0,3856680.0,
September 2016,3834110.0,952704.0,1956991.0,-133997.0,6486526.0,3596347.0,
December 2016,5932790.0,1066739.0,1850891.0,-2801081.0,7393624.0,4357924.0,
March 2017,4185851.0,1043119.0,1926242.0,-55224.0,6815805.0,3424885.0,
June 2017,3968412.0,1133437.0,1751672.0,-616709.0,6695323.0,3116372.0,
September 2017,3706162.0,1031878.0,,-695745.0,7521540.0,3686547.0,
December 2017,4282029.0,1205678.0,,-1056810.0,7575914.0,3457862.0,
March 2018,4292993.0,1122623.0,457707.0,-1256459.0,8560953.0,4157481.0,
June 2018,3955761.0,987776.0,245125.0,-1564044.0,9027163.0,4489218.0,
September 2018,4533121.0,1033707.0,313536.0,-1963137.0,9117089.0,4318960.0,
December 2018,8708917.0,1021480.0,275506.0,-6633800.0,2573852.0,2413606.0,160246.0
March 2019,3284969.0,779248.0,289001.0,-1013637.0,4648314.0,2992749.0,
June 2019,605828.0,,605828.0,14618240.0,5234412.0,1425857.0,3808555.0
September 2019,600663.0,,600663.0,-414330.0,4997999.0,1210338.0,3787661.0
December 2019,1520385.0,,748812.0,-4824723.0,187532.0,184512.0,3020.0
March 2020,194981.0,,194981.0,-318331.0,72133.0,69463.0,2670.0
June 2020,404689.0,,404689.0,-396386.0,370109.0,367788.0,2321.0
September 2020,307069.0,,307069.0,-395634.0,221876.0,213448.0,8428.0
December 2020,292671.0,,292671.0,-312702.0,450477.0,242632.0,207845.0
March 2021,330031.0,,330031.0,-316703.0,623419.0,381146.0,242273.0
June 2021,340495.0,,340495.0,-267941.0,708521.0,331369.0,377152.0
September 2021,847888.0,,847888.0,-366532.0,16903913.0,1198880.0,15705033.0
December 2021,,,,,6693224.0,651522.0,6041702.0
March 2022,491498.0,,491498.0,-1302205.0,6387407.0,757103.0,5630304.0
June 2022,784174.0,,784174.0,-1466863.0,,382945.0,6471459.0
