,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2007,,138125750.0,71375000.0,,
March 2008,,138125750.0,71375000.0,,
June 2008,,138125750.0,71375000.0,,
September 2008,,138125750.0,71375000.0,,
December 2008,6350000.0,141185500.0,80884000.0,,
March 2009,6350000.0,141185500.0,80884000.0,,
June 2009,6350000.0,142010000.0,77169000.0,,
September 2009,6350000.0,142704000.0,103876000.0,,
December 2009,6900000.0,145532000.0,111207000.0,,
March 2010,6900000.0,146782000.0,77862000.0,,
June 2010,6900000.0,146523000.0,85370000.0,,
September 2010,6900000.0,166456000.0,121148000.0,,
December 2010,7350000.0,145161000.0,148826000.0,,
March 2011,7350000.0,160136000.0,109579000.0,,
June 2011,7350000.0,156595000.0,98481000.0,,
September 2011,7350000.0,156694000.0,117309000.0,,
December 2011,7450000.0,152477000.0,128395000.0,,
March 2012,7450000.0,148684000.0,127887000.0,,
June 2012,7450000.0,145022000.0,111167000.0,,
September 2012,7450000.0,159685000.0,132601000.0,,
December 2012,7475000.0,155831000.0,129716000.0,,
March 2013,7475000.0,173066000.0,125520000.0,,
June 2013,7475000.0,150999000.0,113635000.0,,
September 2013,7475000.0,147444000.0,157340000.0,,
December 2013,7475000.0,166189000.0,153348000.0,,
March 2014,7475000.0,165785000.0,140090000.0,,
June 2014,7475000.0,153035000.0,137975000.0,,
September 2014,7475000.0,165939000.0,171264000.0,,
December 2014,8000000.0,180299000.0,171718000.0,,
March 2015,8000000.0,189733000.0,180201000.0,,
June 2015,8000000.0,184627000.0,146938000.0,,
September 2015,8000000.0,188952000.0,187231000.0,,
December 2015,8675000.0,209948000.0,235061000.0,,
March 2016,8675000.0,211144000.0,215397000.0,,
June 2016,8675000.0,206876000.0,195654000.0,,
September 2016,8675000.0,244006000.0,243940000.0,,
December 2016,8550000.0,210217000.0,235147000.0,,
March 2017,8550000.0,181009000.0,210926000.0,,
June 2017,8550000.0,176660000.0,182508000.0,,
September 2017,8550000.0,194218000.0,218154000.0,,
December 2017,8450000.0,219122000.0,303107000.0,,
March 2018,8450000.0,203799000.0,237384000.0,,
June 2018,8450000.0,210747000.0,210243000.0,,
September 2018,8450000.0,207537000.0,261406000.0,,
December 2018,8125000.0,193544000.0,241425000.0,,
March 2019,8125000.0,170076000.0,282429000.0,,
June 2019,8125000.0,180169000.0,199449000.0,,
September 2019,8125000.0,183795000.0,255503000.0,,
December 2019,7975000.0,195521000.0,242872000.0,,
March 2020,7975000.0,193912000.0,227734000.0,,
June 2020,7975000.0,181085000.0,203119000.0,,
September 2020,7975000.0,190797000.0,234356000.0,,
December 2020,8400000.0,196380000.0,222283000.0,,
March 2021,8400000.0,199966000.0,227901000.0,,
June 2021,8400000.0,226284000.0,176917000.0,,
September 2021,8400000.0,230441000.0,281738000.0,,
December 2021,,225972000.0,239571000.0,,
March 2022,,224659000.0,261617000.0,,
June 2022,,222147000.0,218915000.0,,
