,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2015,26820500.0,-9351.0,,371970.0
June 2015,26820500.0,1980.0,173667039.0,1131808.0
September 2015,26820500.0,-51827.0,173625541.0,1060975.0
December 2015,26820500.0,-45209802.0,173553652.0,975400.0
March 2016,19799750.0,-802394.0,173798263.0,955493.0
June 2016,19799750.0,-747743.0,173312832.0,396241.0
September 2016,19799750.0,-347057.0,173208869.0,236387.0
December 2016,19799750.0,24060000.0,99378000.0,89309000.0
March 2017,27917000.0,-14475000.0,173485073.0,257968.0
June 2017,25030000.0,-25143.0,158140540.0,242551.0
September 2017,26133000.0,-37618.0,158223896.0,15301.0
December 2017,28683000.0,-3923000.0,122171000.0,112112000.0
March 2018,11043000.0,3507000.0,145161000.0,133778000.0
June 2018,42139000.0,-25446000.0,119500000.0,107609000.0
September 2018,37887000.0,-47166000.0,81483000.0,75592000.0
December 2018,37420000.0,2342000.0,146523000.0,124694000.0
March 2019,30848000.0,11824000.0,124183000.0,118170000.0
June 2019,37673000.0,6082000.0,139725000.0,133176000.0
September 2019,40491000.0,1739000.0,121332000.0,115188000.0
December 2019,44189000.0,-207000.0,201220000.0,176921000.0
March 2020,44086000.0,2545000.0,201337000.0,160082000.0
June 2020,42832000.0,3470000.0,201841000.0,161058000.0
September 2020,45993000.0,3609000.0,220312000.0,175722000.0
December 2020,49774000.0,3659000.0,279935000.0,233220000.0
March 2021,52142000.0,-3576000.0,311568000.0,267160000.0
June 2021,52437000.0,6807000.0,272124000.0,226701000.0
September 2021,54739000.0,1931000.0,256729000.0,211747000.0
December 2021,51875000.0,70057000.0,391262000.0,286762000.0
March 2022,54761000.0,3087000.0,387796000.0,282554000.0
June 2022,58168000.0,110000.0,386213000.0,281291000.0
