,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2015,,685244.0,-1695049.5,,
June 2015,,685244.0,-1695049.5,,
September 2015,,363996.0,-1873929.0,,
December 2015,,-336428.0,0.0,6685682.0,2067360.0
March 2016,,685575.0,-1991320.0,,
June 2016,,840662.0,-3770651.0,,
September 2016,,744309.0,-3198168.0,5585765.0,1361408.0
December 2016,,225559.0,-5631523.0,6753842.0,2963974.0
March 2017,,534137.0,-2809366.0,5423740.0,1750056.0
June 2017,,743422.0,-2671782.0,8764296.0,5030615.0
September 2017,,966685.0,-3134223.0,6836368.0,3184825.0
December 2017,,151234.0,-2481012.0,5479668.0,1952568.0
March 2018,3357942.75,1678029.0,-3632997.0,5247946.0,1805945.0
June 2018,3357942.75,925776.0,-3309177.0,11739238.0,8634127.0
September 2018,3357942.75,1168874.0,-2571635.0,8578368.0,5683293.0
December 2018,3357942.75,1998726.0,-4019808.0,7469395.0,4800001.0
March 2019,3685936.75,2118533.0,-4660755.0,8956510.0,2803542.0
June 2019,3685936.75,2738768.0,-5042837.0,9612406.0,3628632.0
September 2019,3685936.75,2210091.0,-4192472.0,9435723.0,3729814.0
December 2019,3685936.75,1613277.0,-1281622.0,8902880.0,3408286.0
March 2020,2928451.0,1553360.0,-5261290.0,8184312.0,2897436.0
June 2020,7834772.333333333,1089177.0,-4695878.0,6861788.0,1600921.0
September 2020,7834772.333333333,1795684.0,-5313906.0,16722021.0,11537972.0
December 2020,7834772.333333333,1449783.0,-17400392.0,12923855.0,7869784.0
March 2021,8213541.0,2516027.0,-7685629.0,17982893.0,13170423.0
June 2021,9276888.0,5647798.0,-9278944.0,13776799.0,8615277.0
September 2021,20783229.5,,-20786638.0,,
December 2021,20783229.5,,-20786638.0,11789976.0,9424952.0
March 2022,9382072.0,4976517.0,-9626839.0,8825439.0,6550171.0
June 2022,5405853.0,2906896.0,-5408145.0,3927274.0,1789099.0
