,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2018,100000000.0,672250000.0,,,
June 2018,100000000.0,672250000.0,,,
September 2018,100000000.0,672250000.0,,,
December 2018,100000000.0,672250000.0,,,
March 2019,97000000.0,684000000.0,400000000.0,,
June 2019,103000000.0,680000000.0,784000000.0,,
September 2019,102000000.0,702000000.0,492000000.0,,
December 2019,99000000.0,695000000.0,,22406000000.0,5959000000.0
March 2020,98000000.0,692000000.0,96000000.0,22001000000.0,5968000000.0
June 2020,94000000.0,637000000.0,261000000.0,24176000000.0,8053000000.0
September 2020,100000000.0,681000000.0,741000000.0,25728000000.0,9334000000.0
December 2020,127000000.0,810000000.0,,25093000000.0,8524000000.0
March 2021,121000000.0,743000000.0,,24868000000.0,8328000000.0
June 2021,125000000.0,813000000.0,,25738000000.0,8754000000.0
September 2021,123000000.0,748000000.0,,25788000000.0,11300000000.0
December 2021,134000000.0,816000000.0,,26172000000.0,11407000000.0
March 2022,125000000.0,601000000.0,,24193000000.0,9602000000.0
June 2022,122000000.0,614000000.0,,23662000000.0,9276000000.0
